 000 |    1.05 |    3.33 | صفحه‌یِ صد و هشتاد و چهار 
 001 |    3.69 |    5.25 | ادامه‌یِ مخالفِ 
 002 |    5.76 |    6.87 | بنِ مگوایر 
 003 |    7.32 |   10.14 | این اسمِ زنگی را به صدا در می‌آورد 
 004 |   10.53 |   13.65 | کرستن قبلا هم اسمِ او را به زبان آورده 
 005 |   14.04 |   17.19 | او یکبار بعدازظهر به داندی رفت کی بود 
 006 |   17.52 |   20.70 | ؟ گفته_بود چیزی مثلِ گردِ همایی شورا بود 
 007 |   21.06 |   23.37 | این مگوایر چطور جرات کرده 
 008 |   23.61 |   26.01 | همسرِ او را به ناهار دعوت کند 
 009 |   26.28 |   28.41 | ؟ کلا عقلش را از دست داده 
 010 |   28.74 |   31.86 | ؟ و حتی بدونِ اینکه از ربیع اجازه بگیرد 
 011 |   32.13 |   33.06 | که مسلما 
 012 |   33.27 |   35.73 | او هرگز چنین اجازه‌ی نمی‌داد 
 013 |   36.12 |   39.60 | ربیع ناگهان بازجویی را شروع می‌کند 
 014 |   40.02 |   40.71 | کرستنِ 
 015 |   41.01 |   43.32 | تو با بنِ مگوایر کاری کردی 
 016 |   43.59 |   44.79 | ؟ یا از اون طرف 
 017 |   45.06 |   49.38 | اون تاحالا اشاره کرده که دوست داره یه جورایی کاری کنه 
 018 |   49.65 |   50.73 | ؟ یا بهتر بگم 
 019 |   50.94 |   52.29 | با تو کاری کنه 
 020 |   52.92 |   57.30 | ؟ با من با این لحنِ رسمی و بی طرف و وکیلِ گونه حرف نزن ربیع 
 021 |   57.66 |   63.18 | به نظرت اگه چیزی برایِ پنهان کردن داشتم اینطوری باهات حرف می‌زدم 
 022 |   63.57 |   71.58 | ؟ من از اون آدمایِ خودشیفته نیستم که فقط به این خاطر که به نظرِ یکی جذاب اومدم سریع خودم را گم کنم 
 023 |   71.97 |   74.76 | ولی اگر هم کسی واقعا فکر کنه 
 024 |   74.97 |   76.62 | من تا حدی معرکه‌ام 
 025 |   76.83 |   80.10 | و اگه متوجه بشه که موها مو کوتاه کردم 
 026 |   80.31 |   82.86 | یا از لباسی که پوشیدم تعریف کنه 
 027 |   83.07 |   85.14 | به نظرم کارِ بدی نکرده 
 028 |   85.62 |   86.70 | تعجب آوره 
 029 |   86.91 |   88.86 | ولی من دیگه باکره نیستم 
 030 |   89.16 |   94.26 | این روزها کمتر زنی هم سن و سالِ من پیدا می‌کنی که باکره باشه 
 031 |   94.59 |   96.72 | حتی شاید وقتش رسیده باشه 
 032 |   96.96 |  103.68 | این حقیقت را بپذیری که مادرت هم اون زنِ مقدسی که تو تصوراتت داری نبوده 
 033 |  104.10 |  104.79 | به نظرتِ 
 034 |  105.00 |  109.68 | تو سفرهایی که دورِ دنیا داشته شباش را چطور می‌گذرونده 
 035 |  110.04 |  112.98 | ؟ تو اتاقِ هتل نشسته و انجیل می‌خونده ؟ 
 036 |  113.43 |  114.84 | در هرحالِ امیدوارم 
 037 |  115.05 |  117.69 | اوقاتِ فوق‌العادهای را گذرانده باشه 
 038 |  117.93 |  121.47 | و خاطرخواهاش از ته‌یِ دل عاشقش بوده باشن 
 039 |  121.83 |  124.92 | و خوشحالم که اون قدری نجابت داشته 
 040 |  125.13 |  127.77 | که تو رو درگیرِ این مسائل نکرده 
 041 |  128.25 |  129.12 | روحش شاد 
 042 |  129.33 |  130.44 | ولی ناخواسته 
 043 |  130.65 |  135.42 | تصویر تحریفِ شده‌ای از زنها تو ذهنِ تو به وجود آورده 
 044 |  135.72 |  136.17 | آره 
 045 |  136.41 |  140.07 | در حقیقتِ زنها نیازهایِ خودشون رو دارن 
 046 |  140.34 |  143.55 | و بعضی وقتا حتی اگر متاهل باشند 
 047 |  143.76 |  146.31 | و شوهرشون رو هم دوست داشته باشن 
 048 |  146.52 |  148.26 | و مادرِ خوبی هم باشن 
 049 |  148.47 |  154.83 | دوست دارن یه آدمِ جدید بهشون توجه کنه و شدیدا بهشون علاقه نشون بده 
 050 |  155.31 |  156.24 | و این اصلا 
 051 |  156.48 |  161.10 | به این معنی نیست که نگرانی‌هایِ روزانه‌یِ شون رو کنار بگذارن و 
 052 |  161.37 |  166.80 | به این فکر نکنن که چه نوع ساندویچِ سالمی برایِ بچه هاشون درست کنن 
 053 |  167.07 |  168.24 | و برایِ ناهارِ 
 054 |  168.45 |  170.40 | تو کیفِ مدرسه‌یِ شون بزارن 
 055 |  170.85 |  177.48 | بعضی وقتا فکر می‌کنی تو اینجا تنها کسی هستی که زندگیِ شخصی و درونی داره 
 056 |  177.90 |  180.63 | ولی تمامِ احساساتِ ظریفِ تو 
 057 |  180.84 |  183.69 | در نهایت خیلی طبیعی جلوه میکنن و 
 058 |  183.90 |  186.06 | هیچکس هم متوجه‌یِ نمیشه‌
 059 |  186.54 |  188.07 | یِ ازدواج یعنی همین 
 060 |  188.34 |  190.29 | و این چیزیه که هر دویِ ما 
 061 |  190.50 |  194.10 | با چشمِ باز بهش تعهد کردیم تا ابد 
 062 |  194.46 |  196.50 | من می‌خوام به تو وفادار باشم 
 063 |  196.71 |  198.15 | تا جایی که بتونم 
 064 |  198.39 |  201.69 | و امیدوارم که تو هم بهم وفادار باشی 
 065 |  202.32 |  205.83 | کرستن بعد از گفتنِ این حرفها ساکت می‌شود 
 066 |  206.22 |  212.76 | رویِ پیشخوان کنارش یک بسته‌یِ بزرگِ آرد است که از گنجه‌یِ آشپزخانه آورده 
 067 |  213.00 |  215.22 | و آنجا گذاشته تا روزِ بعد 
 068 |  215.43 |  217.59 | با بچه‌ها کیک درست کند 
 069 |  217.89 |  221.40 | چند لحظه‌ای به بسته‌یِ آرد خیره می‌شود 
 070 |  221.82 |  223.95 | و راجع به شکایت از اینکه 
 071 |  224.19 |  224.70 | من هیچ 
 072 |  225.00 |  226.95 | وقت کارایِ احمقانه نمی‌کنم 
 073 |  227.55 |  233.91 | … قبل از اینکه ربیع بتواند چیزی بگوید بسته آرد پرت شده به آن طرفِ اتاق 
 074 |  234.12 |  237.39 | و چنان محکم به دیوار خورده که منفجر شده 
 075 |  237.63 |  240.30 | و ریشِ سفید در اتاق شکل داده 
 076 |  240.57 |  245.64 | و در کمالِ تعجب مدتِ زیادی طول می‌کشد تا ذراتِ آرد 
 077 |  245.85 |  250.05 | رویِ میزِ ناهارخوری و صندلی‌ها فرو بنشینند 
 078 |  250.68 |  253.02 | احمقِ بی عاطفه‌ی بی لیاقت 
 079 |  253.32 |  256.32 | کارم به اندازه‌یِ کافی براتِ احمقانه بود 
 080 |  256.59 |  266.16 | ؟ شاید وقتی داری تمیزش می‌کنی فرصت پیدا کنی به ذهنِ بسپاری موقع انجامِ کارهایِ خونه چقدر ممکنه به آدم خوش بگذره 
 081 |  266.46 |  271.20 | و لطفا دیگه هیچوقت هیچوقت به من نگو خسته کننده 
 082 |  271.89 |  274.17 | کرستن به طبقه‌یِ بالا می‌رود 
 083 |  274.44 |  276.60 | و ربیع با جارو خاک انداز 
 084 |  276.81 |  278.82 | رویِ زانوهایش می‌نشیند 
 085 |  279.15 |  281.01 | همه جا پر از آرد شده 
 086 |  281.34 |  282.00 | تقریبا 
 087 |  282.21 |  287.40 | یک رولِ کاملِ دستمالِ کاغذی که به دقت مرطوب شده لازم است 
 088 |  287.61 |  291.27 | تا آردها را از رویِ میز از رویِ صندلی‌ها 
