 000 |    1.11 |    3.18 | صفحه ی صد و بیست و دو 
 001 |    3.60 |    6.00 | ادامه آموزه های عشق 
 002 |    6.57 |    8.25 | کودک راجع به عشق 
 003 |    8.46 |   11.82 | چیزهای دیگری به بزرگسال می آموزد 
 004 |   12.18 |   13.77 | اینکه عشق حقیقی 
 005 |   13.98 |   17.55 | باید دربردارنده تلاشی مداوم باشد 
 006 |   17.82 |   21.45 | تا هرچیزی را که در هر زمانی اتفاق می افتد 
 007 |   21.72 |   24.63 | ورای ظاهر بغرنج و ناپسندش 
 008 |   24.93 |   27.81 | با نهایت سخاوت تعبیر کنیم 
 009 |   28.23 |   29.19 | پدر و مادر 
 010 |   29.40 |   33.30 | باید پیش بینی کنند که هر گریه ای ضربه ای 
 011 |   33.51 |   35.94 | ناراحتی یا عصبانیتی 
 012 |   36.18 |   38.91 | واقعا به چه چیزی مربوط می شود؟ 
 013 |   39.27 |   44.01 | و چیزی که این پروژه تعبیر و تفسیر را متمایز می کند 
 014 |   44.31 |   49.74 | و آن را از چیزی که در رابطه معمولی بزرگ سالی اتفاق می افتد 
 015 |   49.98 |   51.60 | متفاوت می کند 
 016 |   51.87 |   54.12 | گذشت موجود در آن است 
 017 |   54.57 |   57.93 | والدین آمادهاند با این فرض پیش بروند 
 018 |   58.17 |   59.55 | که فرزندانشان 
 019 |   59.82 |   63.39 | گرچه ممکن است مشکل یا دردی داشته باشند 
 020 |   63.69 |   65.70 | اساسا حالشان خوب است 
 021 |   66.15 |   67.14 | به محض اینکه 
 022 |   67.35 |   69.96 | منبع مشخص آزار آن ها 
 023 |   70.20 |   72.09 | به درستی پیدا میشود 
 024 |   72.30 |   75.72 | به معصومیت فطری خود باز میگردند 
 025 |   76.14 |   78.33 | وقتی کودکان گریه می کنند 
 026 |   78.54 |   83.40 | ما آنها را به دون مایگی و ترحم جویی متهم نمی کنیم 
 027 |   83.73 |   88.80 | بلکه جستجو می کنیم تا دلیل ناراحتی آنان را بیابیم 
 028 |   89.28 |   91.56 | وقتی گاز می گیرند میدانیم 
 029 |   91.77 |   93.84 | که حتما از چیزی ترسیده 
 030 |   94.08 |   96.27 | یا لحظه آشفته شده اند 
 031 |   96.75 |  100.05 | ما از پیامدهای جان کاهی که گرسنگی 
 032 |  100.29 |  102.63 | مشکل دستگاه گوارشی 
 033 |  102.84 |  104.91 | یا کمبود خواب ممکن است 
 034 |  105.15 |  108.21 | بر خلق و خوی انسان بگذارد آگاهیم 
 035 |  108.75 |  112.71 | چه قدر مهربان بودیم اگر می توانستیم لااقل 
 036 |  113.01 |  114.93 | اندکی از این غریزه را 
 037 |  115.17 |  118.17 | به روابط بزرگسالی منتقل کنیم 
 038 |  118.56 |  120.54 | و اینجا نیز می توانستیم 
 039 |  120.78 |  124.65 | چشممان را به روی بد خلق و تندی ببندیم 
 040 |  124.89 |  127.83 | و ترس و آشفتگی و خستگی را 
 041 |  128.04 |  132.24 | که اغلب به یقین در آنها نهفته است تشخیص دهیم 
 042 |  132.78 |  137.19 | این یعنی همان با عشق نگریستن به نژاد بشر 
 043 |  138.12 |  139.92 | اولین کریسمس استر 
 044 |  140.16 |  142.68 | با مادربزرگش سپری می شود 
 045 |  143.07 |  146.28 | او بیشتر مسیر سفر به اینورنس را 
 046 |  146.49 |  147.72 | گریه می کند 
 047 |  148.14 |  150.30 | وقتی به خانه مادربزرگش 
 048 |  150.54 |  153.78 | که هم شکل خانههای مجاور است میرسند 
 049 |  154.08 |  156.36 | پدرو مادرش رنگ پریده اند 
 050 |  156.57 |  158.07 | و از رمق افتاده 
 051 |  158.52 |  161.52 | چیزی از درون استر را آزار می دهد 
 052 |  161.85 |  163.77 | اما او هیچ راهی 
 053 |  163.98 |  168.00 | برای فهمیدن اینکه کجاست و چیست ندارد 
 054 |  168.36 |  171.66 | حدس مراقبان این است که خیلی گرمش شده 
 055 |  172.05 |  174.18 | پتو را از رویش برمیدارند 
 056 |  174.45 |  176.82 | بعد دوباره دورش می گیرند 
 057 |  177.12 |  179.97 | ایده های جدیدی به ذهنشان می رسد 
 058 |  180.27 |  182.19 | شاید از تشنگی باشد 
 059 |  182.43 |  184.26 | یا شاید از نور خورشید 
 060 |  184.50 |  186.15 | یا صدای تلوزیون 
 061 |  186.39 |  188.91 | یا صابونی که به بدنش زدهاند 
 062 |  189.15 |  191.52 | یا حساسیت به ملافه هایش 
 063 |  191.97 |  192.96 | جالب اینجاست 
 064 |  193.17 |  195.81 | که هرگز تصور نمی شود دلیلش 
 065 |  196.02 |  199.11 | فقط کج خلقی یا کم حوصلگی باشد 
 066 |  199.47 |  203.73 | بچه همیشه برخلاف ظاهرش حالش خوب است 
 067 |  204.30 |  207.72 | مراقبان با وجود امتحان کردن شیر 
 068 |  207.93 |  212.55 | مالش پشت استفاده از پودر تالک و یقه نرم تر 
 069 |  212.82 |  216.96 | نوازش نشاندن خواباندن حمام کردن 
 070 |  217.17 |  219.66 | و بالا و پایین رفتن پله ها 
 071 |  219.90 |  221.52 | واقعا نمیتوانند 
 072 |  221.73 |  224.25 | دلیل اصلی را متوجه شوند 
 073 |  224.58 |  226.68 | در نهایت موجود بیچاره 
 074 |  226.92 |  228.81 | به طرزی نگران کننده 
 075 |  229.05 |  232.62 | ترکیبی از موز و برنج قهوه ای بالا می آورد 
 076 |  232.89 |  235.47 | و روی لباس کتانی جدیدش 
 077 |  235.74 |  237.75 | اولین هدیه کریسمسش 
 078 |  237.99 |  243.54 | که مادربزرگش کلمه استر را روی آن گلدوزی کرده بود می ریزد 
 079 |  243.90 |  246.06 | و بیدرنگ به خواب می رود 
 080 |  246.60 |  249.09 | اما این آخرین بار نیست که او 
 081 |  249.30 |  252.69 | با وجود توجه بسیار زیاد اطرافیان 
 082 |  252.90 |  256.35 | شدیدا مورد سوء تعبیر قرار می گیرد 
 083 |  257.04 |  257.40 | ما 
 084 |  257.61 |  259.29 | در جایگاه والدین 
 085 |  259.50 |  262.50 | درس دیگری نیز از عشق میاموزیم 
 086 |  262.86 |  267.99 | اینکه چقدر روی افرادی که به ما وابسته اند نفوذ داریم 
 087 |  268.23 |  268.92 | و لذا 
 088 |  269.13 |  271.77 | باید مراقب چه مسئولیتهایی 
 089 |  271.98 |  276.72 | راجع به کسانی که تحت فرمان و ارادهی ما هستند باشیم 
 090 |  277.20 |  278.40 | ما ناخواسته 
 091 |  278.67 |  283.44 | با نیروی آسیب زننده ی غیرمنتظره ای آشنا می شویم 
