 000 |    1.41 |    4.08 | رمانتیسمِ صفحه‌یِ یازده 
 001 |    4.38 |    5.55 | شیدایی‌ها 
 002 |    5.76 |    7.41 | صفحه‌یِ سیزده 
 003 |    7.92 |    9.30 | هتل نیم ساعت 
 004 |    9.51 |   12.48 | تا شرقِ بندرِ مالاگا فاصله دارد 
 005 |   12.84 |   16.47 | و رویِ یک برآمدگیِ سنگی قرار گرفته_است 
 006 |   16.80 |   20.04 | این هتلِ مخصوصِ خانواده هاست و در آنجا 
 007 |   20.28 |   22.53 | به خصوص در وعده‌هایِ غذا 
 008 |   22.77 |   27.54 | مشکلاتِ زندگیِ خانوادگیِ خود به خود آشکار می‌شود 
 009 |   27.90 |   29.97 | ربیع خانِ پانزده ساله است 
 010 |   30.21 |   34.38 | و با پدر و نامادری‌اش در تعطیلات به سر می‌بَرَد 
 011 |   34.68 |   35.97 | جو سنگین است 
 012 |   36.18 |   39.66 | و حرفِ چندانی میانشان رد و بدل نمی‌شود 
 013 |   40.05 |   42.99 | سه سال است که مادر ربیع فوت کرده 
 014 |   43.35 |   44.52 | در ایوانِ هتل 
 015 |   44.73 |   47.91 | رو به استخرِ هر روز بوفه‌ای برپاست نامادری‌
 016 |   48.18 |   50.28 | اش هر از چند گاه 
 017 |   50.49 |   55.77 | راجع به پایا یا درباره‌یِ بادِ شدیدی که از سمتِ جنوب میوزد 
 018 |   56.04 |   57.84 | اظهارِ نظر می‌کند 
 019 |   58.47 |   60.12 | توضیحِ پاورقیِ 
 020 |   60.42 |   63.27 | پایا نوعی غذایِ اسپانیایی 
 021 |   63.63 |   66.66 | توضیحاتِ مندرج در تمامِ پانویس‌ها 
 022 |   66.93 |   68.61 | از سویِ مترجم است 
 023 |   68.88 |   70.05 | ادامه‌یِ متنِ 
 024 |   70.53 |   75.75 | اصالتا اهلِ کلاسترشر است و به باغبانی علاقه دارد 
 025 |   76.26 |   81.27 | ازدواج با خواستگاری یا حتی دیدارِ اولیه شروع نمی‌شود 
 026 |   81.69 |   84.60 | آغازِ آن بر می‌گردد به خیلی قبل‌تر 
 027 |   84.90 |   88.38 | یعنی زمانِ رویشِ اندیشهیِ عشق در ذهن 
 028 |   88.74 |   91.20 | و اگر دقیق‌تر بخواهیم بگوییم 
 029 |   91.41 |   95.01 | زمانِ شکلِ گیری رویایِ داشتنِ معشوق 
 030 |   95.34 |   95.88 | ربیع 
 031 |   96.15 |  100.23 | اولین بار دختر را کنارِ سرسره آب میبیند 
 032 |  100.59 |  103.47 | تقریبا یکسال از خودش کوچکتر است 
 033 |  103.71 |  107.10 | موهایِ خرمایی‌اش را پسرانه کوتاه کرده 
 034 |  107.43 |  111.09 | پوستش زیتونیست و پاهایش باریک و قلمی 
 035 |  111.54 |  114.18 | بلوزِ ملوانی راه‌یِ راه پوشیده 
 036 |  114.48 |  119.61 | و شلوارکِ آبی و یک جفت دمپایی لاانگشتیِ زردِ لیمویی 
 037 |  120.03 |  121.95 | بندِ چرمیِ باریکی هم 
 038 |  122.22 |  124.14 | دورِ مچِ راستش بسته 
 039 |  124.56 |  126.93 | دخترک نگاهی به او می‌اندازد 
