 000 |    1.11 |    3.03 | حد و مرزهای عشق 
 001 |    3.33 |    5.34 | صفحه صد و سی و پنج 
 002 |    5.91 |    8.58 | اولین اولویت ربیع و کرستن 
 003 |    8.85 |   10.83 | راجع به استر و ویلیام 
 004 |   11.07 |   15.57 | چیزی که بسیار بالاتر از هر چیز دیگری رتبه بندی شده 
 005 |   15.90 |   17.04 | مهربانی است 
 006 |   17.31 |   19.32 | چرا که آنها در اطرافشان 
 007 |   19.56 |   22.38 | نمونه هایی از اتفاقاتی میبینند 
 008 |   22.62 |   26.13 | که در نتیجه نبود عشق کافی رخ می دهد 
 009 |   26.49 |   27.96 | شکست و رنجش 
 010 |   28.23 |   30.24 | سرافکندگی و اعتیاد 
 011 |   30.51 |   33.33 | ضعف همیشگی در اعتماد به نفس 
 012 |   33.57 |   36.81 | و ناتوانی در ایجاد روابط سالم 
 013 |   37.38 |   39.21 | از دید ربیع و کرستن 
 014 |   39.54 |   43.23 | زمانیکه تربیت کافی وجود نداشته باشد 
 015 |   43.47 |   46.14 | زمانی که بین بچه ها و والدین 
 016 |   46.35 |   48.57 | فاصله وجود داشته باشد 
 017 |   48.81 |   54.39 | و والدین سلطه جو غیرقابل اتکا و ترسناک باشند 
 018 |   54.63 |   58.62 | زندگی مسلما کم و کاست هایی خواهد داشت 
 019 |   58.95 |   60.30 | آنان معتقدند 
 020 |   60.51 |   64.89 | بدون تجربه حس شیرین بیاندازه مهم بودن 
 021 |   65.16 |   67.47 | برای یک یا دو بزرگسال 
 022 |   67.71 |   70.32 | نمی توان از کسی انتظار داشت 
 023 |   70.53 |   73.23 | آنقدری قوی شود که بتواند 
 024 |   73.47 |   77.01 | از پیچ و خمها ی سخت زندگی عبور کند 
 025 |   77.55 |   80.01 | به همین دلیل است که سعی می کنند 
 026 |   80.22 |   81.48 | هر سوالی را 
 027 |   81.69 |   84.90 | با ملایمت و حساسیت جواب دهند 
 028 |   85.23 |   87.12 | چندین بار در طول روز 
 029 |   87.33 |   89.52 | آنها را در آغوش بگیرند 
 030 |   89.76 |   91.32 | سر شب برایشان 
 031 |   91.53 |   93.99 | داستانهای طولانی بخوانند 
 032 |   94.23 |   98.07 | صبح زود بیدار شوند و با آنها بازی کنند 
 033 |   98.43 |  101.10 | وقتی اشتباهی مرتکب می شوند 
 034 |  101.34 |  103.35 | به آنان سخت نگیرند 
 035 |  103.65 |  105.99 | شیطنت هایشان را ببخشند 
 036 |  106.23 |  110.31 | و اجازه بدهند اسباب بازی های شان تمام شب 
 037 |  110.55 |  112.71 | روی فرش اتاق نشیمن 
 038 |  112.98 |  114.30 | پخش بماند 
 039 |  114.78 |  118.89 | باور آنها به تاثیر مهربانی پدر و مادر 
 040 |  119.13 |  123.15 | در سالهای آغازین کودکی استر و ویلیام 
 041 |  123.42 |  125.04 | به اوج خود می رسد 
 042 |  125.37 |  127.86 | مخصوصا در لحظاتی که بچه ها 
 043 |  128.10 |  130.23 | بالاخره در تختخواب خود 
 044 |  130.47 |  132.75 | بی دفاع در برابر جهان 
 045 |  132.99 |  134.70 | به خواب فرو می روند 
 046 |  134.91 |  137.82 | و آرام و یکنواخت نفس میکشند 
 047 |  138.18 |  140.37 | و با انگشتان زیبایشان لبه 
 048 |  140.58 |  143.07 | ی پتوی محبوب شان را 
 049 |  143.31 |  144.69 | محکم می گیرند 
 050 |  145.38 |  149.70 | اما زمانی که هر کدام شان به پنج سالگی میرسند 
 051 |  149.97 |  151.95 | حقیقتی پیچیده تر 
 052 |  152.19 |  155.37 | و دردسر ساز تر پدیدار می شود 
 053 |  155.76 |  158.58 | ربیع و کرستن در کمال تعجب 
 054 |  158.82 |  162.87 | با محدودیتهای مهربان بودن مواجه می شوند 
 055 |  163.50 |  165.51 | در آخر هفته ای بارانی 
 056 |  165.75 |  167.10 | در ماه فوریه 
 057 |  167.37 |  168.99 | ربیع برای ویلیام 
 058 |  169.20 |  172.95 | یک هلیکوپتر نارنجی رنگ کنترلی میخرد 
 059 |  173.34 |  178.32 | پدر و پسر چند هفته قبل آنرا در اینترنت پیدا کرده اند 
 060 |  178.59 |  182.55 | و از آن زمان کمتر حرفی راجع به چیز دیگری 
 061 |  182.76 |  184.20 | جز آن هلیکوپتر بینشان 
 062 |  184.41 |  186.63 | رد و بدل شده است 
 063 |  186.99 |  189.48 | سرانجام ربیع کوتاه می آید 
 064 |  189.81 |  192.45 | هرچند نه تولدی نزدیک است 
 065 |  192.72 |  196.50 | و نه نمره رضایت بخشی در مدرسه در کار است 
 066 |  196.77 |  198.99 | که این هدیه را توجیه کند 
 067 |  199.65 |  200.19 | با این حال 
 068 |  200.43 |  202.62 | مطمئنا ساعات خوشی را 
 069 |  202.83 |  205.41 | برای ایشان به ارمغان خواهد آورد 
 070 |  205.92 |  208.92 | اما بعد از تنها شش دقیقه استفاده 
 071 |  209.22 |  210.63 | وقتی اسباب بازی 
 072 |  210.84 |  214.20 | مشغول چرخیدن بالای میز ناهار خوری است 
 073 |  214.41 |  217.11 | و ربیع کنترل آن را به دست دارد 
