 000 |    1.08 |    2.94 | صفحه ی هفتاد و نه 
 001 |    3.33 |    5.07 | ادامه مهار ذهن 
 002 |    6.42 |    7.77 | ربیع به هیچ وجه 
 003 |    7.98 |   13.35 | در زمره کسانی که به خوبی ارتباط برقرار می کنند قرار نمی گیرد 
 004 |   13.89 |   15.06 | با وجود اینکه 
 005 |   15.30 |   17.34 | عقاید مستحکمی دارد 
 006 |   17.58 |   19.62 | مدت هاست متوجه شده 
 007 |   19.86 |   21.90 | مسیر بروز این عقاید 
 008 |   22.11 |   24.78 | پر است از موانع و محدودیت ها 
 009 |   25.38 |   31.56 | وقتی رئیسش اِوِن راهبرد جمعی جدیدی معرفی می کند که طبق آن 
 010 |   31.80 |   36.21 | باید به جای تمرکز بر قرار دادهای دولت محلی 
 011 |   36.48 |   39.57 | بیشتر بر بخش نفت متمرکز شوند 
 012 |   39.87 |   45.12 | ربیع کاری را که هر کس دیگری ممکن بود انجام دهد نمی کند 
 013 |   45.63 |   48.45 | او می توانست درخواست جلسه دهد 
 014 |   48.72 |   50.34 | و نیم ساعتی با او 
 015 |   50.55 |   53.28 | در اتاق کنفرانس طبقه بالا 
 016 |   53.55 |   57.24 | با چشم اندازی که به کالتون هیل دارد بنشیند 
 017 |   57.51 |   58.86 | و توضیح بدهد 
 018 |   59.07 |   61.65 | که چرا تغییر سیاست رئیس 
 019 |   61.86 |   62.67 | ممکن است 
 020 |   62.88 |   65.64 | نه تنها اشتباه از کار در بیاید 
 021 |   65.88 |   68.31 | بلکه شاید خطرناک هم باشد 
 022 |   68.82 |   70.29 | اما به جای این کار 
 023 |   70.50 |   72.75 | بیشتر سکوت اختیار می کند 
 024 |   72.99 |   75.45 | و به چند اشاره نامفهوم بسنده 
 025 |   75.87 |   76.41 | کرده 
 026 |   76.74 |   79.77 | و در خیال خودش امیدوار است که دیگران 
 027 |   80.04 |   84.36 | با ترفند جادویی متوجه دیدگاه او بشوند 
 028 |   84.90 |   87.93 | همینطور وقتی متوجه می شود که گِما 
 029 |   88.20 |   89.97 | کارمند تازه واردی 
 030 |   90.18 |   95.01 | که برای کمک به او در کاهش حجم کارش استخدام شده 
 031 |   95.25 |   98.22 | بسیاری از محاسباتش اشتباه است 
 032 |   98.46 |  100.71 | ربیع از درون به هم می ریزد 
 033 |  101.13 |  105.63 | اماهیچوقت موضوع را با خود او در میان نمیگذارد 
 034 |  105.96 |  108.69 | و تمام کار را خودش انجام می دهد 
 035 |  108.93 |  112.86 | و خانم جوان را در این خیال خوش رها می کند 
 036 |  113.07 |  115.92 | که چقدر کار جدیدش سبک است 
 037 |  116.61 |  116.94 | ربیع 
 038 |  117.18 |  119.67 | آب زیرکاه و کنترل کننده 
 039 |  119.91 |  125.01 | یا آدمی که از روی بد جنسی از دیگران کنارهگیری کند نیست 
 040 |  125.49 |  128.67 | او فقط به راحتی تسلیم دیگران می شود 
 041 |  128.97 |  130.53 | و توانایی خودش 
 042 |  130.77 |  134.10 | در متقاعد کردن دیگران به هر کاری را 
 043 |  134.31 |  135.69 | نادیده می گیرد 
 044 |  135.90 |  136.50 | و این 
 045 |  136.74 |  138.84 | برایش دردسر ساز است 
 046 |  139.68 |  142.29 | بعد از برگشت از کافه بریوشی که 
 047 |  142.53 |  145.68 | و آن موضوع شرم آور راجع به انتونلا 
 048 |  145.98 |  147.33 | در مابقی روز 
 049 |  147.54 |  150.72 | پنج شیر بین ربیع و کرستن وجود دارد 
 050 |  150.96 |  155.34 | که اغلب بعد از هم آغوشی نافرجام پدید می آید 
 051 |  155.85 |  158.09 | ربیع در قسمتی از ذهنش 
 052 |  158.34 |  161.28 | سر خوردگی و رنجشی احساس می کند 
 053 |  161.55 |  163.89 | و نمیداند بااین حس چه کند 
 054 |  164.28 |  164.94 | به هرحال 
 055 |  165.15 |  167.97 | درست نیست وقتی شریک زندگیت 
 056 |  168.21 |  172.44 | از ایده خوش گذرانی سه نفره هیجان زده نمی شود 
 057 |  172.65 |  174.15 | جنجال به پا کنی 
 058 |  175.56 |  176.25 | در اصل 
 059 |  176.49 |  179.97 | عاملی که انسان ها را تبدیل به افرادی می کند 
 060 |  180.24 |  182.55 | که می توانند منظور خود را 
 061 |  182.76 |  184.47 | به خوبی منتقل کنند 
 062 |  184.74 |  186.15 | این است که قادر است 
 063 |  186.39 |  188.67 | به خاطر جنبههای پیچیده 
 064 |  188.91 |  191.70 | یا غیر عادی شخصیت خودشان 
 065 |  191.94 |  193.38 | آشفته نشوند 
 066 |  193.77 |  196.35 | این افراد می توانند به خشم خود 
 067 |  196.59 |  200.70 | تمایل جنسی خود و عقاید بی طرفدار 
 068 |  200.97 |  204.81 | عجیب و غریب یا از مد افتاده خود بیندیشند 
 069 |  205.08 |  208.86 | بی آنکه اعتماد به نفس خود را از دست بدهند 
 070 |  209.13 |  212.07 | یا کارشان به نفرت از خود بینجامد 
 071 |  212.52 |  213.84 | آن ها می توانند 
 072 |  214.05 |  216.60 | حرف خود را صریحا بیان کنند 
 073 |  216.90 |  221.67 | زیرا توانستند حس گرانبهای مقبولیت خود را 
 074 |  221.91 |  224.19 | درون خودشان پرورش دهند 
 075 |  224.61 |  225.06 | آنان 
 076 |  225.33 |  227.67 | آنقدر خودشان را دوست دارند 
 077 |  227.91 |  232.41 | که معتقدند شایسته که حسن نیت دیگران هستند 
 078 |  232.71 |  235.29 | و می توانند به آن دست یازند 
 079 |  235.59 |  238.47 | فقط کافی است اسبابش فراهم شود 
 080 |  238.71 |  243.69 | تا صبوری و قدرت خلاقیت به جای خود را نشان دهند 
 081 |  244.44 |  246.30 | این افراد در کودکی 
 082 |  246.51 |  249.78 | مطمئنا از والدینی بهرهمند بودهاند 
 083 |  249.99 |  251.22 | که میدانستند 
 084 |  251.43 |  254.64 | چگونه به فرزندان خود عشق بورزند 
 085 |  254.88 |  258.06 | بدون اینکه از آنان انتظار داشته باشند 
 086 |  258.27 |  261.15 | همه چیز شان خوب و بی نقص باشد 
 087 |  261.60 |  262.80 | چنین والدینی 
 088 |  263.07 |  266.16 | احتمالا با این تفکر زندگی کرده اند 
 089 |  266.37 |  273.00 | که فرزند شان ممکن است گاهی حداقل مدتی نابهنجار پرخاشگر 
 090 |  273.21 |  274.29 | عصبانی 
 091 |  274.53 |  275.37 | بدخلق 
 092 |  275.58 |  278.16 | عجیب و غریب یا ناراحت باشد 
 093 |  278.49 |  285.06 | ولی بااینحال همچنان سزاوار جایگاهی درون حلقه عشق خانوادگی است 
 094 |  285.42 |  287.37 | این والدین بدین ترتیب 
 095 |  287.58 |  291.69 | سر چشمه گرانبهای شجاعت را به وجود آورده اند 
 096 |  292.02 |  294.84 | و فرزندانشان سرانجام می توانند 
 097 |  295.11 |  297.75 | برای مواجهه با اعترافات 
 098 |  298.02 |  301.74 | و گفتگوهای صریح زندگی بزرگ سالی 
 099 |  302.04 |  303.78 | از آن بهره ببرند 
 100 |  304.50 |  305.52 | پدر ربیع 
 101 |  305.73 |  307.65 | کم حرف و تندخو بود 
 102 |  308.04 |  310.95 | او که تنها یک نسل با فقر شدید 
 103 |  311.19 |  314.28 | و کار در مزارع در روستایی کوچک 
 104 |  314.52 |  316.95 | نزدیک بعلبک فاصله داشت 
 105 |  317.19 |  319.83 | در خانواده اولین نفری بوده 
 106 |  320.04 |  322.98 | که فرار کرده و به دانشگاه رفته 
 107 |  323.28 |  323.85 | اگرچه 
 108 |  324.09 |  326.97 | میراث ابا و اجدادی دیرینه 
 109 |  327.18 |  331.95 | یعنی محافظه کاری در حضور افراد صاحب قدرت را 
 110 |  332.16 |  334.02 | با خود حفظ کرده است 
 111 |  334.50 |  337.98 | بلند حرف زدن و داوطلبانه نظر دادن 
 112 |  338.22 |  341.13 | جز موازین خان ها نبوده است 
 113 |  341.64 |  343.59 | آموزشهای ارتباطی 
 114 |  343.80 |  346.08 | که مادر ربیع به او داده بود 
 115 |  346.29 |  348.12 | دیگر کمکی نمیکرد 
 116 |  348.54 |  351.03 | مادرش شدیدا او را دوست داشت 
 117 |  351.33 |  354.90 | اما از او انتظار داشت جور خاصی باشد 
 118 |  355.32 |  357.84 | هر وقت که از سر کار هواپیمایی 
 119 |  358.14 |  363.03 | به فضای پر استرس بیروت و زندگی خانوادگی برمی گشت 
 120 |  363.33 |  366.15 | پسرش فشار را در چشمان او میدید 
 121 |  366.45 |  370.26 | و حس می کرد نباید به مشکلات او بیفزاید 
 122 |  370.71 |  374.91 | او بیش از هر چیزی میخواست به مادرش آرامش بدهد 
 123 |  375.12 |  377.64 | و لبخند بر لبانش بنشاند 
 124 |  378.09 |  380.82 | ربیع هر تنشی را که حس می کرد 
 125 |  381.06 |  382.65 | در خود پنهان می کرد 
 126 |  383.07 |  387.03 | کارش این بود که نگذارد مادرش آسیب ببیند 
 127 |  387.48 |  389.55 | او از عهده اش بر نمی آمد 
 128 |  389.76 |  393.39 | که بسیاری مسائل بغرنج اما حقیقی را 
 129 |  393.63 |  396.45 | درباره خودش به مادرش بگوید 
 130 |  396.99 |  397.95 | بدین ترتیب 
 131 |  398.16 |  401.88 | ربیع رشد کرد و یاد گرفت که عشق دیگران 
 132 |  402.15 |  404.61 | پاداشی برای خوب بودن است 
 133 |  404.85 |  406.71 | نه رک و شفاف بودن 
 134 |  407.25 |  409.50 | او به عنوان یک انسان بالغ 
 135 |  409.74 |  410.73 | و یک همسر 
 136 |  410.97 |  415.17 | اصلا نمیداند چگونه از ابعاد ناهنجار خود 
 137 |  415.38 |  417.51 | چیزی منسجم درآورد 
 138 |  417.99 |  419.19 | به خاطر غرور 
 139 |  419.40 |  423.45 | یا از سر درایت نیست که همسرش حق ندارد بداند 
 140 |  423.69 |  426.60 | حقیقتا چه چیزی در شخصیت اوست 
 141 |  426.84 |  429.48 | که وی را تودار و مردد کرده 
 142 |  429.90 |  432.42 | بلکه ترس محض است از این که 
 143 |  432.69 |  434.91 | تمایلاتش به نفرت از خود 
 144 |  435.15 |  436.86 | در حضور یک شاهد 
 145 |  437.07 |  440.34 | تا حد تحمل ناپذیری تشدید شود 
 146 |  441.00 |  443.88 | اگر ربیع کمتر از ذهن خود میترسید 
 147 |  444.12 |  446.88 | شاید می توانست با تمایلاتش 
 148 |  447.09 |  449.25 | روبه روی کرستن بایستد 
 149 |  449.61 |  453.15 | همچون دانشمندی که گونه هایی تازه کشف شده 
 150 |  453.42 |  456.18 | و دارای ظاهری عجیب و غریب را 
 151 |  456.42 |  460.26 | برای بررسی جلوی هم کارش بالا می گیرد 
 152 |  460.50 |  463.98 | و هر دو سعی می کنند از آنها سر درآورند 
 153 |  464.22 |  465.96 | و با آنها خو بگیرند 
 154 |  466.41 |  467.31 | اما ربیع 
 155 |  467.52 |  472.71 | از روی غریزه حس می کند چیزهای بسیاری درباره او هست 
 156 |  472.95 |  476.55 | که عاقلانه تر است با کسی در میان نگذارد 
 157 |  477.12 |  480.18 | او آنقدر به عشق کرستن وابسته است 
 158 |  480.39 |  481.62 | که نمی تواند 
 159 |  481.83 |  484.44 | تمام نقاط را که لیبیدوی او 
 160 |  484.65 |  487.53 | مدام وی را با خود به آن نقاط می برد 
 161 |  487.83 |  490.20 | برای کرستن ترسیم کند 
 162 |  490.83 |  492.54 | توضیح پاورقی لیبیدوی 
 163 |  492.99 |  495.00 | زیست مایع 
 164 |  495.27 |  496.74 | انرژی جنسی 
 165 |  497.19 |  498.33 | ادامه متن 
 166 |  498.78 |  506.07 | بنابراین کرستن هیچگاه راجع به زنی که هر روز از پشت دخل دکه روزنامه فروشی 
 167 |  506.31 |  508.20 | در ایستگاه ویوری 
 168 |  508.41 |  512.10 | تحسین همسرش را برمی انگیزد نخواهد فهمید 
 169 |  512.46 |  514.68 | یا راجع به کنجکاوی ربیع 
 170 |  514.89 |  517.44 | درباره دوست کرستن راشل 
 171 |  517.65 |  523.32 | در شب تولد او یا لباسی که در مغازه ای واقع در خیابان هانور تحریکش 
 172 |  523.53 |  524.97 | می کند 
 173 |  525.18 |  528.78 | یا تصوراتش راجع به جوراب های ساق بلند 
 174 |  529.02 |  533.79 | یا برخی چهره هایی که در تختخواب ناخواسته و گاه و بیگاه 
 175 |  534.00 |  535.89 | از ذهنش می گذرند 
 176 |  536.73 |  540.66 | اولین دوران پر شر و شور ماجراجویی جنسی 
 177 |  540.87 |  543.57 | و صداقت کامل تمام می شود 
 178 |  543.99 |  551.58 | اکنون ربیع بیشتر از اینکه بخواهد گزارشگر راست گویی واقعیت زندگی درونی اش باشد 
 179 |  551.85 |  553.17 | می خواهد همچنان 
 180 |  553.41 |  556.05 | از دید کرستن جذاب بماند 
 181 |  556.65 |  559.95 | افرادی که شنوندگان خوبی هستند نیز 
 182 |  560.22 |  564.42 | به اندازه ی افرادی که خوب منظور خود را بیان می کنند 
 183 |  564.72 |  566.67 | مهم و کمیاب هستند 
 184 |  567.12 |  568.08 | در اینجا نیز 
 185 |  568.29 |  572.70 | میزان غیر معمولی از اعتماد به نفس لازم است 
 186 |  573.09 |  573.78 | البته 
 187 |  573.99 |  578.34 | آنقدر که زیر بار اطلاعاتی که شاید عمیقا 
 188 |  578.58 |  581.82 | اعتقادات راسخ را به چالش بکشند 
 189 |  582.03 |  583.80 | ویران یا له نشود 
 190 |  584.31 |  588.84 | شنوندگان خوب به خاطر آشوبی که دیگران ممکن است 
 191 |  589.08 |  592.23 | برای مدتی در ذهن آنها ایجاد کنند 
 192 |  592.47 |  594.06 | غرولند نمی کنند 
 193 |  594.36 |  597.15 | آنها قبلا در آن موقعیت بوده اند 
 194 |  597.36 |  599.94 | و می دانند که همه چیز بالاخره 
 195 |  600.15 |  602.94 | سر جای اول خود برخواهد گشت 
 196 |  603.72 |  606.51 | تقصیر فقط به گردن ربیع نیست 
 197 |  606.87 |  613.80 | کرستن نیز با داشتن واژه هایی مثل انحراف یا عجیب و غریب بر سر زبانش 
 198 |  614.01 |  615.15 | کار خاصی 
 199 |  615.36 |  619.74 | برای ایجاد جو مناسب افشا سازی نمی کند 
 200 |  620.16 |  620.91 | با این حال 
 201 |  621.18 |  627.36 | او این واژه ها را از سر بدجنسی یا برای تحقیر به زبان نمی آورد 
 202 |  627.75 |  629.49 | بلکه از روی ترس است 
