 000 |    1.38 |    4.53 | مهارِ ذهنِ صفحه‌یِ هفتاد و پنج 
 001 |    5.07 |    8.58 | صبحِ یک روز شنبه است و در کافه‌ای نشسته‌اند 
 002 |    8.82 |   10.80 | که معمولا به آنجا می‌روند 
 003 |   11.10 |   12.93 | خاگینه سفارش می‌دهند 
 004 |   13.17 |   17.10 | راجع به هفته‌یِ گذشته حرف می‌زنند و روزنامه می‌خوانند 
 005 |   17.55 |   18.69 | امروز کرستنِ 
 006 |   18.96 |   22.89 | داردمخمصه‌ای را که دوستش شونا در آن گرفتار شده 
 007 |   23.22 |   25.41 | برایِ ربیع تعریف می‌کند 
 008 |   25.86 |   28.05 | دوست‌پسرِ شونا عَعْلَسِْ دِرْ 
 009 |   28.29 |   31.86 | ناگهان برایِ کار به سنگاپور منتقل شده_است 
 010 |   32.10 |   35.28 | شونا نمی‌داند که باید دنبالش برود 
 011 |   35.61 |   37.89 | آن‌ها دو سال است که با هم هستند 
 012 |   38.22 |   41.55 | یا در مرکزِ جراحیِ دندان در اینورنس 
 013 |   41.79 |   45.03 | که تازگیِ ترفیع هم در آن گرفته بماند 
 014 |   45.45 |   46.89 | هر جور حساب کنیم 
 015 |   47.13 |   49.59 | تصمیم واقعا مهم و سختی است 
 016 |   49.89 |   51.60 | اما روایت کرستن 
 017 |   51.84 |   55.29 | آن‌قدر کند و گاهی غیرخطی پیش می‌رود 
 018 |   55.50 |   56.88 | که ربیعِ هم‌زمانِ 
 019 |   57.09 |   61.80 | یک چشمش هم به خبرهایِ حوادثِ مندرج در دیلی رکورد است 
 020 |   62.22 |   62.79 | اخیرا 
 021 |   63.00 |   66.33 | از برخی جرایمِ عجیب و غریب و هولناک 
 022 |   66.57 |   69.18 | در مکان‌هاییِ پرده برداشته شده 
 023 |   69.39 |   72.39 | که اسامیِ خیلی شاعرانه‌ای هم دارند 
 024 |   72.90 |   75.69 | مردی که معلمِ کمکیِ تاریخ بوده 
 025 |   75.90 |   78.84 | سرِ همسرش را با شمشیرِ عتیقه‌ای 
 026 |   79.11 |   83.13 | در خانه‌ای در حومخِ آخرترماختی از تنش جدا کرده 
 027 |   83.52 |   86.16 | درحالی‌که پلیسِ شهر 
 028 |   86.46 |   89.61 | در جست‌وجویِ مردی پنجاه‌وچهارساله است 
 029 |   89.82 |   93.42 | که از دخترِ شانزده‌ساله‌اش بچه‌دار شده_است 
 030 |   94.14 |   94.95 | آقایِ خان 
 031 |   95.22 |  104.01 | اگه همچنان فک می‌کنی همه‌یِ حرف‌هایی که من بهت می‌زنم فقط صدایِ پس‌زمینه است که می‌تونی هر وقت بخوای خفه‌اش کنی 
 032 |  104.28 |  108.63 | قول می‌دم همون بلایی که سرِ اون زنِ بیچاره‌یِ تو لوخگلی اومد 
 033 |  108.84 |  112.23 | یه روزی تو دیزنی‌لند سرِ تو هم میاد 
 034 |  112.71 |  114.27 | کرستن این را می‌گوید 
 035 |  114.48 |  118.74 | و با چاقویِ تیزیِ محکم به دنده‌یِ او ضربه می‌زند 
 036 |  119.34 |  124.53 | اما این فقط موضوعِ رابطه‌یِ نامتعارف در شهرستانِ فایف 
 037 |  124.83 |  129.48 | یا مخمصه‌یِ شونا نیست که ذهنِ ربیع را مشغول کرده_است 
 038 |  129.90 |  131.64 | موضوعِ سومی هم هست 
 039 |  131.91 |  134.22 | که توجه‌یِ او را جلب کرده 
 040 |  134.79 |  139.08 | انجلو و ماریا سی سال است که صاحبِ کافه هستند 
 041 |  139.38 |  143.10 | پدرِ انجلو که اصالتا اهلِ سیسیلی بوده 
 042 |  143.34 |  145.59 | در طولِ جنگِ جهانیِ دوم 
 043 |  145.83 |  148.95 | در جزایرِ اورکنی بازداشت شده بوده 
 044 |  149.43 |  152.16 | این زوج دختری بیست‌ویک‌ساله دارند 
 045 |  152.43 |  152.94 | به نامِ 
 046 |  153.59 |  153.93 | آنتونال 
 047 |  154.20 |  158.52 | که که به تازگی در رشته‌یِ تدریس که غذا و هتل داری 
 048 |  158.79 |  161.34 | از نورِ ایستِ اسکاتلند کالج 
 049 |  161.55 |  166.14 | در ابردین با نمره‌یِ عالی فارِغُتّحصیل شده_است 
 050 |  166.62 |  168.57 | و می‌رسیم به اصلِ مطلب 
 051 |  168.78 |  170.52 | که او اکنون در کافه 
 052 |  170.73 |  173.13 | به پدر و مادرش کمک می‌کند 
 053 |  173.52 |  175.62 | بینِ میزها و آشپزخانه 
 054 |  175.86 |  181.44 | به‌سرعت در رفت‌وآمد است هم‌زمانِ چهار سفارش را حمل می‌کند 
 055 |  181.68 |  185.55 | و همان‌طور که با دلبری بینِ میزها مانور می‌دهد 
 056 |  185.79 |  187.41 | مدام هشدار می‌دهد 
 057 |  187.62 |  190.11 | که بشقاب‌ها خیلی داغ هستند 
 058 |  190.50 |  193.29 | او قدبلند قوی و خوش اخلاق است 
 059 |  193.53 |  195.15 | و فوق‌العاده زیبا 
 060 |  195.57 |  200.79 | خیلی راحت با مشتری‌ها واردِ بحثِ راجع به آب‌وهوا می‌شود 
 061 |  201.06 |  203.55 | و با برخی مشتری‌هایِ همیشگی 
 062 |  203.76 |  206.01 | که او را از بچگی می‌شناسند 
 063 |  206.25 |  210.78 | درباره‌یِ پیشرفت‌هایِ جدیدش در زندگی صحبت می‌کند 
 064 |  211.29 |  214.53 | به اطلاعِ تعدادی خانمِ مسنِ سرزنده 
 065 |  214.80 |  218.01 | که سرِ میزِ مقابل نشسته‌اند می‌رساند 
 066 |  218.25 |  220.53 | که در حالِ حاضر مجرد است 
 067 |  220.80 |  224.25 | و اضافه می‌کند که واقعا برایش مهم نیست 
 068 |  224.61 |  225.87 | و اینکه نَ هیچ‌وقت 
 069 |  226.08 |  229.98 | یکی از آن قرارهایِ اینترنتی را امتحان نکرده 
 070 |  230.22 |  231.57 | چون اهلش نیست 
 071 |  231.96 |  234.33 | یک صلیبِ بیش از حدِ بزرگ هم 
 072 |  234.54 |  237.57 | بر زنجیری دورِ گردنش انداخته_است 
 073 |  238.02 |  238.56 | ربیع 
 074 |  238.80 |  243.45 | وقتی نگاهش می‌کند بدونِ اینکه هیچ منظورِ خاصی داشته_باشد 
 075 |  243.69 |  244.96 | یک قسمت از ذهنش 
 076 |  245.25 |  247.95 | به آن‌سویِ تعهداتش سفر می‌کند 
 077 |  248.34 |  253.53 | و ناخواسته یک سری تصاویرِ جلویِ چشمانش مجسم می‌شود 
 078 |  253.95 |  257.46 | پلکانِ باریک پشتِ دستگاه اسپرسوساز 
 079 |  257.70 |  261.18 | که به آپارتمانِ طبقه‌یِ بالا منتهی می‌شود 
 080 |  261.66 |  263.55 | اتاقِ کوچکِ انتونال 
 081 |  263.76 |  267.33 | که پر است از جعبه‌هایِ بازنشده از دانشگاه 
 082 |  267.69 |  269.82 | پرتویِ آفتابِ صبحگاهی 
 083 |  270.03 |  271.47 | که بر موهایِ سیاه 
 084 |  271.77 |  273.12 | کهربایی‌اش می‌افتد 
 085 |  273.45 |  277.62 | و پوستِ رنگ‌پریده‌یِ او را بیشتر به چشم می‌آورد 
 086 |  278.04 |  279.69 | لباس‌هایِ آنتونالکه رویِ 
 087 |  279.90 |  282.63 | هم کنارِ صندلی افتاده‌اند 
 088 |  282.87 |  285.30 | و فقط با آن صلیب بر گردنش 
 089 |  285.54 |  287.97 | رویِ تخت دراز کشیده_است 
 090 |  288.78 |  292.59 | … در غرب این دیدگاه از مسیحیت نشئت گرفته 
 091 |  292.86 |  294.00 | که هم‌آغوشی 
 092 |  294.21 |  297.12 | الزاما باید با عشق همراه باشد 
 093 |  297.57 |  299.64 | بنا به باورِ مسیحیت 
 094 |  299.88 |  302.10 | دو نفر که به هم علاقه دارند 
 095 |  302.34 |  304.83 | باید جسمشان و نگاهشان را 
 096 |  305.04 |  307.62 | تنها برایِ یکدیگر حفظ کنند 
 097 |  308.01 |  310.62 | اگر به رابطه با دیگران فکر کنند 
 098 |  310.83 |  313.62 | روحِ حقیقیِ عشق را رها کرده 
 099 |  313.92 |  318.60 | و به خداوند و سرشتِ انسانیِ خود خیانت کرده‌اند 
 100 |  319.02 |  324.21 | چنین دیدگاه‌یِ هایی در ایدئولوژیِ رمانتیسم نیز نفوذ کرده_است 
 101 |  324.57 |  325.80 | رمانتیسم نیز 
 102 |  326.01 |  330.12 | احترامِ ویژه‌ای برایِ مفهومِ وفاداریِ جنسی 
 103 |  330.33 |  332.58 | در حیطه‌یِ عشق قائل است 
 104 |  333.00 |  336.63 | در دنیایِ سکولار نیز وفاداری به همسرِ 
 105 |  336.84 |  341.67 | بزرگترین نشانه‌یِ بایسته‌یِ یک تعهدِ عاطفی و اخلاقی است 
 106 |  342.12 |  344.76 | هم نسلانِ ما به طورِ چشمگیری 
 107 |  344.97 |  349.98 | فحوایِ اصلیِ باوری مذهبی را از گذشته حفظ کرده‌اند 
 108 |  350.34 |  352.53 | باور به اینکه عشقِ حقیقی 
 109 |  352.80 |  356.19 | مستلزمِ وفاداریِ کاملِ جنسی است 
 110 |  356.85 |  358.17 | ربیع و کرستنِ 
 111 |  358.44 |  361.83 | دست در دستِ هم به سمتِ خانه راهی می‌شوند 
 112 |  362.19 |  363.90 | و گهگاهی می‌ایستد 
 113 |  364.11 |  367.29 | تا نگاهی به درونِ مغازه‌ی بیندازند 
 114 |  367.68 |  370.38 | روزِ گرمی را در پیش خواهند_داشت 
 115 |  370.62 |  372.48 | و دریا فیروزه‌ایِ رنگ 
 116 |  372.72 |  375.72 | و هوا تقریبا شرجیِ بنظر می‌رسد 
 117 |  376.23 |  379.20 | نوبت کرستن است که اول دوش بگیرد 
 118 |  379.47 |  384.84 | و وقتی هردو دوش گرفتند دوباره به تختخواب می‌روند و حس می‌کنند 
 119 |  385.08 |  387.27 | بعد از هفته‌ای سخت و طولانی 
 120 |  387.51 |  390.51 | حقِ شان است که دلی از عزا درآورند 
 121 |  391.14 |  393.81 | عاشقِ این اند که داستان ببافند 
 122 |  394.14 |  397.95 | یکی شان شروع می‌کند و بعد آن یکی ادامه می‌دهد 
 123 |  398.28 |  400.83 | و دوباره به اولی برمی گرداند 
 124 |  401.07 |  404.16 | تا شاخ و برگِ بیشتری به داستان بدهد 
 125 |  404.67 |  407.94 | داستان‌ها ممکن است به اوجِ اغراق برسند 
 126 |  408.36 |  411.03 | کرستن یکبار اینطور شروع می‌کند 
 127 |  411.57 |  414.75 | مدرسه تعطیل شده و کلاسِ درسِ خالیه 
 128 |  415.17 |  416.76 | تو از من خواستی بمونم 
 129 |  416.97 |  419.49 | تا با هم رویِ مقاله‌یِ من کار کنیم 
 130 |  419.85 |  422.16 | من خجالتی ام و زود سرخ میشم 
 131 |  422.49 |  426.48 | و این میراثِ تربیتِ سختگیرانه‌یِ کاتولیکم هست 
 132 |  427.02 |  429.72 | ربیعِ جزئیات را اضافه می‌کند 
 133 |  430.17 |  431.91 | من معلمِ جغرافی ام 
 134 |  432.15 |  434.85 | و تخصصم تویِ یخچال‌هایِ طبیعیه 
 135 |  435.21 |  436.44 | دستام میلرزه 
 136 |  436.74 |  438.87 | زانویِ چپت رو لمس میکنم 
 137 |  439.08 |  441.63 | و جرات نمیکنم باور کنم که 
 138 |  442.44 |  443.55 | … آنها تا بحال 
 139 |  443.76 |  448.02 | با هم داستانهایی درباره‌یِ یک مردِ کوهنورد گم شده 
 140 |  448.29 |  450.30 | و یک خانوم دکتر خوش فکر 
 141 |  450.54 |  457.53 | دوستانِ شانِ مایک و بل و یک خلبانِ زن و مسافرِ باوقار ولی کنجکاوش ساخته‌اند 
 142 |  457.89 |  458.70 | بنابراین 
 143 |  458.94 |  463.44 | اساسا چیزِ غیرِ معمولی در وسوسه‌یِ امروز صبح ربیع 
 144 |  463.71 |  465.66 | برایِ شروعِ داستانی 
 145 |  465.87 |  470.22 | درباره‌یِ یک پیشخدمتِ زن با صلیب و با تسمه‌یِ چرمی 
 146 |  470.46 |  471.81 | وجود ندارد 
 147 |  472.62 |  477.12 | گزینه‌یِ دیگری نیز به جز تفکرِ مسیحی-رمانتیسم مبنی بر 
 148 |  477.36 |  481.47 | جداییِ ناپذیریِ هم‌آغوشی و عشق وجود دارد 
 149 |  481.92 |  483.84 | تفکرِ بی بند و باری 
 150 |  484.29 |  485.61 | بنابه این تفکر 
 151 |  485.82 |  488.67 | کاملا طبیعی است که شخصِ دیگری 
 152 |  488.91 |  492.21 | برایِ هر یک از زوجِ این جذاب بنماید 
 153 |  492.63 |  495.87 | بدونِ الغایِ معنایِ عاطفیِ خاصی 
 154 |  496.17 |  501.33 | چراکه هم‌آغوشی لزوما نباید همیشه محدود به عشق باشد 
 155 |  501.90 |  503.64 | طرفدارانِ این تفکر 
 156 |  503.88 |  507.54 | این گونه نتیجه گیری می‌کنند که این تصور که فرد 
 157 |  507.81 |  511.62 | باید فقط با کسی که عاشقش است هم‌آغوش شود 
 158 |  511.86 |  514.26 | همانقدر بی معنی است که بگوییم 
 159 |  514.50 |  517.47 | فقط زوج‌هایِ متعهد اجازه دارند 
 160 |  517.74 |  520.32 | با هم تنیسِ رویِ میز بازی کنند 
 161 |  520.53 |  522.51 | یا به پیاده روی بروند 
 162 |  523.08 |  525.63 | این تفکر البته در عصرِ حاضر 
 163 |  525.87 |  528.27 | با اختلافِ بسیار فاحشی 
 164 |  528.48 |  530.52 | در اقلیت قرار دارد 
 165 |  531.18 |  533.16 | ربیعِ صحنه را میچیند 
 166 |  533.58 |  534.09 | خب 
 167 |  534.36 |  537.90 | ما تویِ شهرِ ساحلیِ کوچیکِ تو ایتالیا هستیم 
 168 |  538.26 |  539.73 | شاید شهرِ ریمینی 
 169 |  540.03 |  543.00 | و کمی بستنی خوردیم شاید پسته‌ای 
 170 |  543.36 |  546.57 | تو متوجه‌یِ پیشخدمتِ میشی که خجالتیه 
 171 |  546.93 |  549.36 | ولی اونقدرِ دوستانه‌یِ رفتارِ میکنه 
 172 |  549.60 |  552.24 | که رفتارش هم به نظرِ مادرانه است 
 173 |  552.48 |  555.12 | و هم به طرزِ جذابی دوشیزه بار 
 174 |  555.87 |  557.73 | منظورت آنتونلا است 
 175 |  558.00 |  558.96 | نه لزوما 
 176 |  559.44 |  561.30 | کرستن با ریشخند می‌گوید 
 177 |  561.54 |  562.89 | خفه شو ربیع خان 
 178 |  563.40 |  565.38 | ! خوب باشه پس آنتونلا 
 179 |  565.80 |  569.97 | ما به آنتونلا پیشنهاد میدیم که بعد از تموم شدنِ شیفتش 
 180 |  570.30 |  572.28 | اگه دوست داره بیاد هتلِ ما 
 181 |  572.49 |  575.04 | تا با هم نوشیدنیِ گراپا بخوریم 
 182 |  575.43 |  576.63 | اون خوشحال میشه 
 183 |  576.87 |  578.28 | ولی کمی معذبه 
 184 |  578.64 |  581.91 | می‌دونی اون یه دوست پسر داره به اسمِ مارکو 
 185 |  582.12 |  584.49 | که تویِ گاراژِ محلیِ مکانیکه 
 186 |  584.70 |  586.05 | و خیلی هم حسوده 
 187 |  586.44 |  588.69 | ولی امتناع راضی نمیکنه 
 188 |  589.08 |  591.60 | تقریبا به همین دلیله که آنتونلا 
 189 |  591.84 |  594.87 | پیشنهادِ غیرِ معمولِ ما را قبول میکنه 
 190 |  595.65 |  598.95 | کرستن ساکت است و ربیع ادامه می‌دهد 
 191 |  599.40 |  600.54 | بعد از مدتی 
 192 |  600.75 |  604.56 | سکوت شریکِ همیشگیِ ربیع در قصه گویی 
 193 |  604.83 |  606.60 | آزاردهنده می‌شود 
 194 |  607.11 |  608.34 | ربیع می‌پرسد 
 195 |  608.61 |  609.54 | حالت خوبه 
 196 |  609.93 |  612.12 | ؟ خوبم فقط نمی‌دونم 
 197 |  612.39 |  614.67 | یه جورایی فکر می‌کنم عجیبه 
 198 |  615.00 |  617.25 | و یه کم نشانه‌یِ انحرافه 
 199 |  617.52 |  620.46 | که تو راجع به آنتونلا اینطوری فکر میکنی 
 200 |  620.88 |  622.95 | اون دخترِ دوس داشتنی ایِ 
 201 |  623.28 |  626.13 | من از وقتی دبیرستان بود می‌شناسمش 
 202 |  626.40 |  627.90 | و حالا پدرو مادرش 
 203 |  628.11 |  632.10 | به امتیازی که تویِ دانشگاه کسب کرده افتخار میکنن 
 204 |  632.46 |  635.28 | چیزایی که تو گفتی واقعا احمقانه است 
 205 |  635.91 |  638.67 | و … ربیع که کاملا احساسِ حماقت می‌کند 
 206 |  638.88 |  641.70 | حرفِ کرستن را قطع می‌کند و می‌گوید 
 207 |  642.12 |  644.70 | متأسفم تو راست میگی مسخره است 
