 000 |    1.08 |    4.86 | آماده‌یِ ازدواجِ صفحه‌یِ دویست و بیست و نه 
 001 |    5.34 |    8.73 | شانزده سال است که آنها با هم ازدواج کرده‌اند 
 002 |    9.03 |    9.90 | و با این حال 
 003 |   10.14 |   14.04 | ربیعِ تازه البته کمی دیر احساس می‌کند 
 004 |   14.28 |   16.38 | برایِ ازدواج آماده است 
 005 |   16.68 |   19.77 | آنقدرها که به نظر می‌رسد عجیب نیست 
 006 |   20.07 |   29.25 | با توجه به اینکه ازدواجِ درس‌هایِ مهمش را تنها به کسانی ارائه می‌دهد که برایِ آموزش ثبت‌نام کرده‌اند 
 007 |   29.46 |   34.74 | طبیعیست که آمادگی به جایِ اینکه قبل از مراسم به وجود بیاید 
 008 |   34.98 |   36.87 | بعد از آن به وجود می‌آید 
 009 |   37.11 |   39.54 | شاید یک یا دو دهه‌یِ بعد 
 010 |   39.96 |   46.74 | ربیع قبول دارد که این تنها یک بازی زبانیست که به او اجازه می‌دهد مدعی باشد 
 011 |   46.95 |   49.44 | فقط یک بار ازدواج کرده_است 
 012 |   49.71 |   53.76 | آنچه به راحتی رابطه‌ای واحد به نظر می‌رسیده 
 013 |   54.03 |   57.75 | در حقیقت همراه بوده با بسیاری تحولاتِ 
 014 |   57.96 |   58.98 | جدایی‌ها 
 015 |   59.19 |   63.06 | گفتگوهایِ مجددِ فاصله‌هایِ گاه‌به‌گاه 
 016 |   63.30 |   66.24 | و بازگشت‌هایِ پر احساس به خانه 
 017 |   66.51 |   74.64 | که به موجبِ اینها ربیع در واقع حداقل ده‌ها بار طلاق و ازدواجِ مجدد را تجربه کرده 
 018 |   75.00 |   77.31 | آن هم فقط با همان یک نفر 
 019 |   77.85 |   80.16 | او برایِ ملاقات با مشتری 
 020 |   80.40 |   84.45 | در حالِ رانندگی در مسیری طولانی به منچستر است 
 021 |   84.78 |   87.90 | این بهترین فرصت برایِ تفکر است 
 022 |   88.14 |   90.42 | صبحِ خیلی زود در ماشین 
 023 |   90.66 |   93.27 | با جاده‌هایی که تقریبا خالی‌اند 
 024 |   93.51 |   97.17 | و کسی هم برایِ هم‌صحبتی نیست جز خودش 
 025 |   97.62 |   98.34 | زمانی 
 026 |   98.58 |  103.62 | آن موقع که شخص به موقعیتِ مالی و اجتماعیِ خاصی می‌رسید 
 027 |  103.83 |  107.10 | فکر می‌کرد برایِ ازدواج آماده است 
 028 |  107.37 |  110.01 | زمانی که خانه‌ای به اسمِ خود داشت 
 029 |  110.22 |  112.14 | جهیزیه‌اش آماده بود 
 030 |  112.41 |  116.46 | مهارت‌ها و شایستگی‌هایش رویِ طاقچه‌یِ ردیف بود 
 031 |  116.73 |  120.63 | یا چند گاو یک قطعه زمین از آنِ خود داشت 
 032 |  120.99 |  121.65 | سپس 
 033 |  121.89 |  124.77 | تحتِ تأثیرِ ایدئولوژیِ رمانتیکِ 
 034 |  125.01 |  126.87 | مجموعِ این واقعیاتِ 
 035 |  127.08 |  128.85 | زیادی آزمنانه 
 036 |  129.09 |  131.61 | و حسابگرانه به نظر رسیدند 
 037 |  131.88 |  132.78 | و تمرکز 
 038 |  132.99 |  136.02 | به سمتِ ویژگی‌هایِ عاطفی برگشت 
 039 |  136.53 |  141.87 | این تفکر به وجود آمد که داشتنِ احساساتِ درستِ مهم است 
 040 |  142.14 |  144.18 | مثلا این حسِ ناگهانی 
 041 |  144.39 |  146.70 | که شخصِ معشوقش را یافته 
 042 |  147.03 |  149.82 | باور به اینکه کاملا درک خواهد_شد 
 043 |  150.09 |  155.49 | اطمینان از اینکه هرگز نمی‌خواهد با کسِ دیگری هم‌آغوش شود 
 044 |  156.09 |  159.63 | ربیع حالا می‌داند که تفکراتِ رومانتیکِ 
 045 |  159.84 |  162.63 | دستورالعملِ ایجاد فاجعه‌اند 
 046 |  162.99 |  165.30 | آمادگیِ او برایِ ازدواج 
 047 |  165.54 |  169.23 | بر پایه‌یِ معیارهایی کاملا متفاوت است 
 048 |  169.56 |  172.71 | او برایِ ازدواج آماده است زیرا 
 049 |  172.92 |  175.71 | به عنوانِ اولین مورد از این فهرست 
 050 |  175.95 |  178.95 | از کمال‌طلبی دست برداشته است 
 051 |  179.61 |  182.85 | این که معشوق را تمام و کمال بدانیم 
 052 |  183.09 |  187.23 | تنها نشان می‌دهد که نتوانسته‌ایم او را بشناسیم 
 053 |  187.65 |  190.41 | تنها زمانی می‌توانیم ادعا کنیم 
 054 |  190.65 |  193.86 | به تدریج در حالِ شناختِ یک نفر هستیم 
 055 |  194.10 |  197.64 | که آن شخصِ سختِ ما را مأیوس کرده_باشد 
 056 |  198.06 |  198.78 | با این حال 
 057 |  199.02 |  201.69 | مشکل فقط از سویِ معشوق نیست 
 058 |  201.93 |  203.58 | هر کسی را که می‌بینیم 
 059 |  203.79 |  205.86 | اصولا عیب و ایراد دارد 
 060 |  206.25 |  208.23 | غریبه‌یِ داخلِ قطارِ 
 061 |  208.53 |  211.20 | دوستِ قدیمیِ دورانِ مدرسه‌
 062 |  211.53 |  213.69 | یِ دوستِ جدیدِ اینترنتی 
 063 |  213.99 |  215.55 | هر کدام از اینها نیز 
 064 |  215.79 |  218.49 | قطعا ممکن است ما را مأیوس کنند 
 065 |  218.79 |  223.62 | حقایقِ زندگیِ شکلِ تمامِ رفتارهایِ طبیعیِ ما را 
 066 |  223.83 |  225.24 | تغییر داده‌اند 
 067 |  225.57 |  228.54 | هیچکس در میانِ ما نیست که در زندگی 
 068 |  228.78 |  230.61 | آسیب ندیده_باشد 
 069 |  230.94 |  234.72 | رفتارِ پدران و مادرانِ همه‌یِ ما به ناچار 
 070 |  234.96 |  237.66 | پایین‌تر از حدِ ایده‌آل بوده_است 
 071 |  237.99 |  241.02 | ما به جایِ توضیح دادنِ دعوا می‌کنیم 
 072 |  241.35 |  243.75 | به جایِ یاد دادنِ غر میزنیم 
 073 |  244.05 |  247.89 | بجایِ تجزیه و تحلیل کردنِ نگرانی‌هایمان 
 074 |  248.16 |  249.63 | بی‌قرار می‌شویم 
 075 |  249.87 |  251.04 | دروغ می‌گوییم 
 076 |  251.25 |  255.24 | و تقصیر را گردنِ افرادِ بی‌گناه می‌اندازیم 
 077 |  255.87 |  258.99 | احتمالِ اینکه انسانیِ کامل و بی‌نقص 
 078 |  259.29 |  262.83 | از ناکجا سر و کله‌اش پیدا شود صفر است 
 079 |  263.19 |  266.61 | نیازی نیست کاملا یک غریبه را بشناسیم 
 080 |  266.82 |  268.56 | تا به این موضوع برسیم 
 081 |  268.92 |  270.81 | روشِ بخصوص آنان 
 082 |  271.02 |  277.62 | برایِ عصبانی کردنِ ما یا عصبانیتِ خودشان فورا معلوم نمی‌شود 
 083 |  277.98 |  280.47 | ممکن است سالها طول بکشد 
 084 |  280.83 |  284.10 | اما وجودِ آن را میتوان از همان ابتدا 
 085 |  284.37 |  287.22 | به عنوانِ پیش‌فرض در نظر داشت 
 086 |  287.73 |  288.60 | بنابراین 
 087 |  288.84 |  291.63 | انتخابِ یک شخص برایِ ازدواج 
 088 |  291.87 |  294.24 | درواقع یعنی تصمیم بگیریم 
 089 |  294.45 |  298.23 | دقیقا چه نوع رنجی را می‌خواهیم متحمل شویم 
 090 |  298.59 |  301.74 | به جایِ اینکه تصور کنیم راهی یافته‌ایم 
 091 |  301.98 |  305.37 | تا از قوانینِ حاکم بر زندگیِ عاطفی 
 092 |  305.58 |  307.08 | چشم‌پوشی کنیم 
 093 |  307.59 |  310.08 | همه‌یِ ما حقیقتا در نهایت 
 094 |  310.38 |  314.34 | به آن شخصیتِ همیشگیِ کابوس‌هایمان می‌رسیم 
 095 |  314.73 |  316.35 | آدمِ اشتباهی 
 096 |  317.28 |  320.01 | اما این لزوما فاجعه نیست 
 097 |  320.28 |  327.24 | بدبینیِ روشنفکرانه‌یِ رومانتیک فقط به این بسنده میکند که یک شخص نمی‌تواند 
 098 |  327.45 |  329.88 | همه چیز شخصِ دیگر باشد 
 099 |  330.24 |  332.79 | ما باید دنبالِ راه‌هایی بگردیم 
 100 |  333.03 |  335.88 | تا خودمان را تا آنجا که می‌توانیم 
 101 |  336.15 |  337.98 | آرام و مهربانانه 
 102 |  338.22 |  341.49 | با واقعیت‌هایِ عجیب و غریب به زندگی 
 103 |  341.73 |  345.00 | در کنارِ موجود گمراه‌شده‌یِ دیگری 
 104 |  345.21 |  346.44 | تطبیق دهیم 
 105 |  346.83 |  351.69 | همیشه فقط امکانِ یک ازدواجِ نسبتا خوب وجود دارد 
 106 |  352.17 |  354.42 | برایِ اینکه به این درک برسیم 
 107 |  354.63 |  357.24 | خوب است قبل از تشکیلِ خانواده 
 108 |  357.48 |  359.52 | تجربه‌هایی داشته_باشیم 
 109 |  359.85 |  362.01 | نه برایِ یافتنِ فرصتی 
 110 |  362.22 |  364.98 | برایِ پیدا کردنِ آدم درست 
 111 |  365.22 |  368.34 | بلکه به جهتِ داشتنِ فرصتِ کافی 
 112 |  368.58 |  370.77 | برایِ پی‌بردنِ مستقیم 
 113 |  371.07 |  374.34 | و در موقعیت‌هایِ مختلف به این حقیقت 
 114 |  374.58 |  377.19 | که چنین انسانی وجود ندارد 
 115 |  377.55 |  379.14 | و این که همه واقعا 
 116 |  379.35 |  381.75 | وقتی از نزدیک وارسی شوند 
 117 |  381.99 |  384.03 | ایراد و اشتباه دارند 
 118 |  384.78 |  388.71 | ربیع احساس می‌کند برایِ ازدواج آماده است 
 119 |  388.98 |  392.94 | زیرا از اینکه کاملا درک شود ناامید شده_است 
 120 |  393.54 |  394.02 | عشق 
 121 |  394.26 |  396.93 | با تجربه‌یِ دریافتِ درکِ کامل 
 122 |  397.17 |  400.95 | به شکلی غیرعادی و دلسوزانه آغاز می‌شود 
 123 |  401.31 |  404.67 | معشوقِ تنهایی‌هایِ ما را درمی‌یابد 
 124 |  404.97 |  411.93 | نیازی نیست توضیح دهیم که چرا آن جوک بخصوص به نظرمان خیلی بامزه هست 
 125 |  412.17 |  416.52 | هر دویِ ما از آدم‌هایِ مشابهی بدمان می‌آید 
 126 |  416.79 |  421.68 | هر دویمان می‌خواهیم آن سناریویِ جنسی نسبتا ویژه را 
 127 |  421.89 |  423.03 | امتحان کنیم 
 128 |  423.60 |  426.15 | ادامه‌یِ آن امکان‌پذیر نیست 
 129 |  426.48 |  431.73 | وقتی با محدودیت‌هایِ منطقی ظرفیتِ معشوقمان برایِ درکِ ما 
 130 |  432.00 |  433.68 | دچارِ مشکل می‌شویم 
 131 |  433.92 |  437.61 | نباید او را بخاطرِ کوتاهی سرزنش کنیم 
 132 |  438.03 |  439.89 | او به‌دردنخور نیست 
 133 |  440.16 |  441.63 | او نمی‌توانسته 
 134 |  441.87 |  444.51 | کاملا به ماهیتِ ما پی ببرد 
 135 |  444.78 |  446.46 | و ما نیز در این باره 
 136 |  446.67 |  448.44 | بهتر از او نبوده‌ایم 
 137 |  448.83 |  450.51 | که البته طبیعیستِ 
 138 |  450.72 |  456.90 | هیچ کس نمیتواند کاملا با کسی همدردی کند یا او را درک کند 
 139 |  457.32 |  461.07 | ربیع احساس می‌کند برایِ ازدواج آماده است 
 140 |  461.28 |  464.25 | زیرا متوجه می‌شود که دیوانه است 
 141 |  464.70 |  467.67 | کاملا برایمان غیرقابل درک است 
 142 |  467.88 |  470.04 | که خودمان را دیوانه بدانیم 
 143 |  470.40 |  474.78 | ما به نظرِ خودمان خیلی معمولی و خیلی خوب هستیم 
 144 |  475.20 |  478.02 | این دیگران هستند که ناهنماهنگ اند 
 145 |  478.35 |  479.28 | و با این حال 
 146 |  479.58 |  482.49 | بلوغ با تواناییِ درک کردن 
 147 |  482.73 |  486.57 | و در زمانِ مناسب و بدونِ حالتِ تدافعیِ 
 148 |  486.84 |  490.23 | پذیرفتنِ دیوانگی‌مان آغاز می‌شود 
 149 |  490.74 |  494.82 | اگر مدام از آنچه هستیم عمیقا خجالت نکشیم 
 150 |  495.06 |  498.66 | سفرِ خودشناسی هنوز آغاز نشده_است ربیع 
 151 |  499.05 |  501.30 | آماده‌یِ ازدواج است 
 152 |  501.51 |  502.71 | زیرا فهمیده 
 153 |  502.92 |  505.59 | که این کرستن نیست که بدقلق است 
 154 |  505.95 |  509.04 | آنها مسلما درونِ قفسِ ازدواج 
 155 |  509.28 |  511.35 | بدقلق به نظر میرسند 
 156 |  511.65 |  514.47 | وقتی بر سرِ چنین مسائلِ کوچکی 
 157 |  514.68 |  516.39 | از کوره در می‌روند 
 158 |  516.75 |  518.58 | برنامه‌ریزیِ کارها 
 159 |  518.79 |  519.57 | فامیلِ 
 160 |  519.81 |  521.52 | برنامه‌یِ نظافتِ 
 161 |  521.76 |  524.19 | مهمانیِ خریدِ خوار و بار 
 162 |  524.64 |  527.46 | اما ایراد از طرفِ مقابل نیست 
 163 |  527.73 |  531.00 | بلکه از کاریست که ما می‌خواهیم با او بکنیم 
 164 |  531.30 |  537.27 | از نهادِ ازدواج است که اساسا رنج‌آور است نه افرادِ درگیرِ آن 
 165 |  537.87 |  540.21 | ربیع آماده‌یِ ازدواج است 
 166 |  540.42 |  543.15 | زیرا آماده‌یِ عشق ورزیدن است 
 167 |  543.39 |  544.47 | به جایِ اینکه 
 168 |  544.68 |  547.20 | دریافتِ کننده‌یِ عشق باشد 
 169 |  547.71 |  550.23 | ما از عشق طوری سخن می‌گویم 
 170 |  550.47 |  553.62 | که انگار چیزی یگانه و یکپارچه است 
 171 |  553.95 |  554.88 | اما عشق 
 172 |  555.12 |  558.27 | از دو وجه خیلی متفاوت تشکیل شده 
 173 |  558.60 |  559.89 | دریافتِ عشق 
 174 |  560.13 |  561.66 | و عشق ورزیدنِ 
 175 |  562.14 |  567.69 | ما باید زمانی ازدواج کنیم که آماده‌یِ انجامِ دومی باشیم 
 176 |  567.99 |  572.16 | و از پای‌بندیِ خطرناک و غیرطبیعی‌مان به اولی 
 177 |  572.46 |  573.99 | آگاه شده_باشیم 
 178 |  574.53 |  576.48 | ما در حالی آغاز می‌کنیم 
 179 |  576.69 |  580.11 | که تنها درباره‌یِ دریافتِ عشق می‌دانیم 
 180 |  580.47 |  584.31 | این قاعده کاملا اشتباه به نظر می‌رسد 
 181 |  584.70 |  588.84 | بچه‌ها این‌طور برداشت می‌کنند که انگار پدروِ مادر 
 182 |  589.11 |  592.17 | بی چون و چرا در خدمتِ آنان هستند 
 183 |  592.44 |  596.73 | فقط برایِ راحتیِ راهنماییِ سرگرمیِ 
 184 |  596.94 |  600.12 | غذارسانی و تمیز کردنِ آنها 
 185 |  600.42 |  605.61 | و در عینِ حالِ خودشان هم همیشه صمیمی و سر زنده می‌مانند 
 186 |  606.18 |  606.54 | ما 
 187 |  606.75 |  609.36 | این اندیشه‌مان راجع به عشق را 
 188 |  609.60 |  612.00 | با خود به بزرگسالی می‌بریم 
 189 |  612.39 |  618.90 | وقتی بزرگ می‌شویم دلمان میخواهد دوباره همان‌تر و خشک کردن و لوس کردنِ 
 190 |  619.14 |  620.52 | بازسازی شود 
 191 |  620.88 |  623.04 | در گوشه‌ای پنهانی از ذهنمان 
 192 |  623.28 |  628.47 | معشوقی را تصور می‌کنیم که نیازهایمان را پیش‌بینی می‌کند 
 193 |  628.80 |  630.39 | قلبمان را می‌خواند 
 194 |  630.63 |  633.27 | با از خودگذشتگی رفتار می‌کند 
 195 |  633.51 |  635.91 | و همه چیز را بهتر می‌کند 
 196 |  636.45 |  638.79 | این به نظرِ رومانتیک می‌رسد 
 197 |  639.06 |  640.41 | در حالیکه صرفا 
 198 |  640.62 |  643.29 | طرحِ اولیه‌یِ فاجعه است 
 199 |  643.80 |  646.11 | ربیع آماده‌یِ ازدواج است 
 200 |  646.32 |  648.60 | زیرا فهمیده که هم‌آغوشیِ 
 201 |  648.81 |  650.49 | بطرزِ ناموزونی 
 202 |  650.70 |  653.37 | همیشه با عشق در رابطه است 
 203 |  653.94 |  656.64 | دیدگاه‌یِ رومانتیک انتظار دارد 
 204 |  656.88 |  659.94 | که عشق و هم‌آغوشی به هم وصل باشند 
 205 |  660.27 |  663.87 | ما زمانی به درستیِ آماده‌یِ ازدواج هستیم 
 206 |  664.11 |  667.05 | که آنقدریِ قوی باشیم که بتوانیم 
 207 |  667.26 |  670.59 | زندگیِ توام با ناکامی را بپذیریم 
 208 |  671.04 |  676.71 | باید اعتراف کنیم خیانت نمی‌تواند راه‌یِ حلی کارآمد باشد 
 209 |  677.04 |  679.77 | زیرا هر کسی که قربانیِ آن باشد 
 210 |  679.98 |  681.84 | تا ابد احساس می‌کند 
 211 |  682.05 |  684.06 | تیشه به ریشه‌اش زده شده 
 212 |  684.48 |  687.15 | یک ماجراجویی بی‌معنیِ ساده 
 213 |  687.39 |  688.92 | واقعا می‌تواند 
 214 |  689.13 |  692.22 | این تمایل را بارها در ما ایجاد کند 
 215 |  692.43 |  694.59 | که همه چیز را تمام کنیم 
 216 |  695.01 |  697.05 | برایِ قربانیانِ خیانت 
 217 |  697.29 |  700.41 | غیرممکن است که بتوانند درک کنند 
 218 |  700.62 |  702.63 | وقتی شریکِ زندگی‌شان 
 219 |  702.84 |  705.96 | چند ساعتی را با غریبه‌ای می‌گذرانده 
