 000 |    1.11 |    4.44 | آینده صفحه‌ی دویست و سی و هفت 
 001 |    4.83 |    8.70 | تولد کرستن است و ربیع برنامه ریزی کرده 
 002 |    9.00 |   10.41 | که شب تولد را 
 003 |   10.65 |   13.65 | با هم در هتلی بیش از حد لوکس و گران 
 004 |   13.92 |   15.84 | در هایلنذ بگذرانند. 
 005 |   16.23 |   18.48 | بچه‌ها را نزد فامیل کرستن 
 006 |   18.72 |   20.79 | در فورت ویلیام می‌گذارند 
 007 |   21.09 |   24.72 | و به سمت قصر قرن نوزدهمی راهی می‌شوند 
 008 |   24.96 |   27.36 | که دیوار لبه کنگره ای دارد 
 009 |   27.72 |   29.10 | و پنج ستاره 
 010 |   29.31 |   33.90 | و خدمات داخل اتاق، سالن بیلیارد، استخر، 
 011 |   34.11 |   36.48 | رستوران فرانسوی و روح. 
 012 |   37.02 |   39.93 | بچه‌ها ناراحتی‌شان را نشان داده‌اند. 
 013 |   40.29 |   42.63 | استر پدرش را متهم کرده 
 014 |   42.87 |   46.17 | که می‌خواهد تولد مادرش را خراب کند. 
 015 |   46.50 |   47.37 | او می‌گوید: 
 016 |   47.70 |   50.52 | می‌دونم بدون ما حوصله‌تون سر می‌ره و 
 017 |   50.76 |   52.86 | مامان دلش برامون تنگ می‌شه. 
 018 |   53.19 |   55.86 | به نظرم نباید این‌همه اونجا بمونید. 
 019 |   56.34 |   58.92 | آنها قرار است بعدازظهر روز بعد 
 020 |   59.13 |   60.81 | یکدیگر را ببینند. 
 021 |   61.20 |   65.40 | ویلیام به خواهرش می‌گوید که پدر و مادرشان می‌توانند 
 022 |   65.61 |   68.55 | برای سرگرمی تلوزیون پیدا کنند 
 023 |   68.82 |   73.62 | و حتی شاید یک اتاق بازی کامپیوتری هم پیدا کردند. 
 024 |   74.19 |   75.24 | اتاق آنها 
 025 |   75.48 |   79.23 | در برجک هرمی بالای ساختمان قرار دارد. 
 026 |   79.59 |   82.11 | وان بزرگی وسط اتاق است 
 027 |   82.35 |   83.55 | و از پنجره‌ها 
 028 |   83.76 |   85.62 | قله‌هایی را می‌توان دید 
 029 |   85.83 |   89.16 | که زیر سلطه کوه بن نویس هستند. 
 030 |   89.46 |   90.60 | کوهی که هنوز 
 031 |   90.81 |   95.91 | در ماه ژوئن لایه نازکی از برف بر نوکش دیده می‌شود. 
 032 |   96.48 |   98.67 | بعد از اینکه پیشخدمت جوان 
 033 |   98.91 |  101.01 | بار و بنه‌شان را می‌آورد 
 034 |  101.28 |  104.70 | در حضور یکدیگر احساس عجیبی دارند. 
 035 |  105.09 |  111.12 | سالهاست، خیلی سال است که در اتاق هتلی با هم تنها نبوده‌اند. 
 036 |  111.42 |  112.65 | بدون بچه‌ها 
 037 |  112.86 |  115.56 | یا هیچ مشغله خاص دیگری 
 038 |  115.77 |  118.41 | که تا بیست و چهار ساعت آینده 
 039 |  118.62 |  120.51 | آن‌ها را درگیر کند. 
 040 |  121.05 |  122.88 | آنقدر در این موقعیت 
 041 |  123.12 |  126.15 | با یکدیگر متفاوت رفتار می‌کنند 
 042 |  126.39 |  129.51 | که انگار رابطه‌ای مخفیانه با هم دارند. 
 043 |  129.99 |  133.95 | به خاطر شکوه و وسعت این اتاق سقف بلند 
 044 |  134.19 |  135.06 | رسمی تر 
 045 |  135.33 |  137.94 | و محترمانه تر رفتار می‌کنند. 
 046 |  138.39 |  140.43 | کرستن با دقت و توجه، 
 047 |  140.67 |  143.01 | حالتی که به آن عادت ندارد، 
 048 |  143.25 |  144.69 | از ربیع می‌پرسد 
 049 |  144.90 |  150.12 | که دلش می‌خواهد چه چیزی از منوی چای اتاق سفارش بدهد 
 050 |  150.51 |  152.16 | و ربیع هم برای او 
 051 |  152.37 |  154.95 | وان حمام را آماده می‌کند. 
 052 |  155.64 |  157.59 | شگرد شاید این باشد 
 053 |  157.80 |  160.68 | که بجای شروع یک زندگی جدید، 
 054 |  160.92 |  163.62 | یاد بگیریم همان زندگی را 
 055 |  163.83 |  167.16 | با چشمانی کمتر دلزده و خو گرفته 
 056 |  167.40 |  168.87 | باز نگری کنیم. 
 057 |  169.50 |  171.93 | ربیع روی تخت دراز می‌کشد 
 058 |  172.17 |  174.30 | و کرستن را تماشا می‌کند: 
 059 |  174.66 |  176.28 | موهایش را بالا زده 
 060 |  176.52 |  179.46 | و در وان مشغول خواندن مجله است. 
 061 |  179.88 |  180.42 | ربیع 
 062 |  180.63 |  184.83 | بخاطر مشکلاتی که برای یکدیگر به وجود آورده‌اند 
 063 |  185.10 |  187.80 | احساس تأسف و گناه می‌کند. 
 064 |  188.28 |  189.75 | به تعدادی بروشور 
