 000 | مُقَصِّرِ کُلّیِ صَفْحِ‌یِ نودو پَنْجْ  | mˌoq1assˈere kollˈie sˈafheːjˈe nˈuːduː pˈandʒ
 001 | رَبیعْ بَرایِ سِوُّمینْ سالْگَرْدِ اِزْدِواجِشانْ کِرِسْتِنْ  | rˈabiʔ bˌarɑjˈe sˈevvomˌin sˈɑlɡardˌe ˌezdevɑdʒˈeʃɑn kerˈesten
 002 | را با یِکْ سَفَرِ آخَرِ هَفْتِ بِ پِراگْ غافِلْگیرْ می‌کُنَدْ  | rɑ bɑ jˈek safˈare ɑxˈare hˈafteː beː pˈerɑɡ q1ˈɑfelɡˌir mikˈonad
 003 | آنْها  | ˈɑnhɑ
 004 | دَرْ هُتِلِ کوچَکی نَزْدیکِ کِلیسایِ جامِعِ سُنَّتِ سیریلْ  | dˈar hotˈele kuːtʃˈaki nˈazdikˌe kˌelisˈɑje dʒˈɑmeʔˈe sonnˈate sˈiril
 005 | وَ سُنَّتِ مَتودیوسْ مُسْتَقَرْ می‌شَوَنْدْ  | vˈa sonnˈate mˌatuːdˈijus mostˈaq1ar miʃˈavand
 006 | بَرْ رویِ پُلِ چارْلْزْ اَزْ خُدِشانْ عَکْسْ می‌گیرَنْدْ  | bar rujˈe pˈole tʃˈɑrlz az xodˌeʃɑn ˈaːks miɡˈirand
 007 | راجِعْ بِ زِنْدِگی‌شانْ دَرْ خانِ صُحْبَتْ می‌کُنَنْدْ  | rˈɑdʒeʔ beː zˈendeɡˌiʃˈɑn dˈar xˈɑneː sˈohbat mikˈonand
 008 | بِ اینْ فِکْرْ می‌کُنَنْدْ کِ چِقَدْرْ زودْ سال‌ها می‌گُذَرَنْدْ  | beː iːn fˈekr mikˈonand kˈeː tʃˈeq1adr zˈuːd sˈɑlhɑ miɡozˈarand
 009 | وَ اَزْ کاخِ اَسْتَرَنْبَرَگْ دیدَنْ می‌کُنَنْدْ  | vˈa az kˈɑxe ˈaːstarˌanbarˌaɡ dˈidan mikˈonand
 010 | تا نِگاهی بِ هُنَرِ کُهَنِ اُروپایی بیَنْدازَنْدْ  | tɑː neɡˈɑhi beː honˈare kohˈane ˌorupˈɑiː bˌijandˈɑzand
 011 | دَرْ آنْجا کِرِسْتِنِ  | dˈar ˈɑndʒˈɑ kˌerestˈene
 012 | روبَهْ رویِ یِکْ تابْلُیِ مَرْیَمِ مُقَدَّسْ  | rˈubah rujˈe jˈek tˌɑblojˈe marjˈame moq1ˈaddas
 013 | وَ کودَکِ قَرْنِ شانْزْدَهُمْ مُتِوَقِّفْ می‌شَوَدْ  | vˈa kuːdˈake q1ˈarne ʃɑnzdˈahom mˌotevˈaq1q1ef miʃavˈad
 014 | مُتِفَکِّرانِ می‌گویَدْ  | mˌotefˌakkerˈɑneː miɡˈujad
 015 | خِیْلی وَحْشَتْناکِ کِ هَمْچینْ اِتِّفاقی  | xˈejli vˌahʃatnˈɑkeː kˈeː hˈamtʃin ˌettefˈɑq1i
 016 | بَرایِ بَچِّ‌یِ نازَنینَشْ اُفْتادْ  | bˌarɑjˈe batʃtʃˈeːjˈe nˌɑzanˈinaʃ ˈoftɑd
 017 | هَرْ کَسْ دِیْگَه‌ای بودْ چِطُرْ باهاشْ کِنارْ میومَدْ  | har kˈas dˈejɡahiː bˈuːd tʃˈetor bˌɑhɑʃ kenˈɑːr mijˈumad
 018 |  رَبیعْ پیشِ خُدْ فِکْرْ می‌کُنَدْ کِ کِرِسْتِنْ  | rˈabiʔ pˈiʃe xod fˈekr mikˈonad kˈeː kerˈesten
 019 | حَتّا راجِعْ بِ سادِ‌تَرینْ چیزْهایی کِ  | hˌattˈɑ rˈɑdʒeʔ beː sˈɑdeːtˈarin tʃizhˈɑiː kˈeː
 020 | اَوَّلینْ بارْ نیسْتْ با آنْها مُواجِهْ شُدِ  | avvˈalin bˈɑr nˈist bɑ ˌɑnhɑ movˈɑdʒeh ʃˈodeː
 021 | چِ قَدْرْ مِهْرْبانانِ فِکْرْ می‌کُنَدْ  | tʃeː q1ˈadr mˌeːhrbɑnˈɑneː fˈekr mikˈonad
 022 | آنْ نَقّاشی  | ɑn naq1q1ˈɑʃi
 023 | بَرایِ کِرِسْتِنْ  | bˌarɑjˈe kerˈesten
 024 | وَسیلِ‌ای بَرایِ بَرْرَسیِ آکادِمیکْ اَزْ سَرِ وَظیفِ نیسْتْ  | vasˈileːiː bˌarɑjˈe bˌarrasˈie ˌɑkɑdˈemik az sˈare vazˈifeː nˈist
 025 | بَلْکِ تَصْویرْگَرِ تِراژِدیِ بِسیارْ غَمِ اَنْگیزِ یِکْ مادَرْ اَسْتْ  | bˈalkeː tˌasvirɡˈare tˌerɑʒedˈie besˈijɑr q1ˈame ˈaːnɡizˌe jˈek mˈɑdar ˈast
 026 | وَ بِ هَمینْ دَلیلْ  | vˈa beː hˈamin dˈalil
 027 | حِسی اَزْ هَمْ دَرْدی دَرْ کِرِسْتِنْ بَرْمی اَنْگیزانْدْ  | hˈesi az hˈam dˈardi dˈar kerˈesten bˈarmi ˈaːnɡizˈɑnd
 028 | کِ کَمْتَرْ اَزْ هَمْ دَرْدی صادِقانِ  | kˈeː kˈamtar az hˈam dˈardi sˈɑdeq1ˌɑneː
 029 | وَ دِلِ سوزانِ‌یِ او نِسْبَتْ بِ کَسی کِ پِسَرَشْ را  | vˈa dˈele suːzˈɑneːjˈe ˈuː nˈesbat beː kˈasi kˈeː pesˈaraʃ rˈɑ
 030 | دَرْ تَصادُفِ مُتُرْسیکْلِتْ  | dˈar tasˈɑdofˌe mˌotorsˈiklet
 031 | دَرْ جادِ‌یِ فورَتْ ویلیامْ اَزْ دَسْتْ دادِ نیسْتْ  | dˈar dʒˈɑdeːjˈe fˈuːrat vˌiliˈɑm az dˈast dˈɑdeː nˈist
 032 | کِرِسْتِنِ مُشْتاقْ اَسْتْ باغِ وَحْشِ پِراگْ را بِبینَدْ  | kˌerestˈene mˈoʃtɑq1 ˈast bˈɑq1e vˈahʃe pˈerɑɡ rɑ bebinad
 033 | مُدَّتِ زیادی اَسْتْ کِ هیچْ کُدامْ شانْ  | mˌoddˈate ziˈɑdi ˈast kˈeː hˈitʃ kˈodɑm ʃˈɑn
 034 | با حِیْواناتِ وَقْتْ نَگُذَرانْدِ‌اَنْدْ  | bɑ hˌejvɑnˈɑte vˈaq1t nˈaɡozˌarɑndˌeːˈand
 035 | اَلْبَتِّ بِ جُزْ سَگْ وَ گُرْبِ‌  | albˈatteː beː dʒˈoz sˈaɡ vˈa ɡˈorbeː
 036 | یِ آنْ هَمْ کِ گَهْگاهی  | jˈe ɑn hˈam kˈeː ɡahɡˈɑhi
 037 | اَوَّلینْ چیزی کِ بِ ذِهْنِشانْ می‌رِسَدْ  | avvˈalin tʃˈizi kˈeː beː zehnˈeʃɑn mirˈesad
 038 | اینْ اَسْتْ کِ چِقَدْرْ هَمِ‌یِ حِیْواناتْ داخِلِ قَفَسْ  | iːn ˈast kˈeː tʃˈeq1adr hˈameːjˈe hejvˈɑnɑt dˈɑxelˌe q1ˈafas
 039 | عَجیبَنْدْ  | aːdʒˈiband
 040 | مَثَلَنْ شُتُرْ با آنْ گَرْدَنْ قُسْ دارَشْ  | masˈalan ʃˈotor bɑ ɑn ɡˈardan q1ˈoːs dˈɑraʃ
 041 | آنْ دُ هِرَمِ پَشْمِ آلویِ پُشْتِ سَرَشْ  | ɑn dˈo herˈame pˈaʃme ˈɑluːjˌe pˈoʃte sˈaraʃ
 042 | مُژِ هایَشْ کِ اِنْگارْ پوشیدِ اَزْ ریمِلْ اَسْتْ  | mˈoʒeː hˌɑjaʃ kˈeː ˈenɡɑr puːʃˈideː az rˈimel ˈast
 043 | وَ رَدیفِ دَنْدانْهایِ پیشْ آمَدِ وَ زَرْدَشْ  | vˈa radˈife dˌandɑnhɑjˈe pˈiʃ ɑmˈadeː vˈa zˈardaʃ
 044 | دَرْ بَرْوُشوریِ مَجّانی  | dˈar barvˌoʃuːrˈie madʒdʒˈɑni
 045 | اِطِّلاعاتی بِ بازْدیدِ کُنَنْدِ اِرائِ می‌شَوَدْ  | ˌeːttelɑʔˈɑti beː bɑzdˈide konˈandeː erˈɑeː miʃavˈad
 046 | شُتُر‌ها می‌تَوانَنْدْ  | ʃˈotorhɑ mitˈavɑnˌand
 047 | دَهْ روزْ بِدونِ آبْ دَرْ بیابانْ دَوامْ بیاوَرَنْدْ  | dˈah rˈuːz bedˈuːne ˈɑb dˈar biˈɑbɑn davˈɑm bˌijɑvˈarand
 048 | کوهانِ هایِشانْ بَرْخَلافِ تَصَوُّرِ عُمومْ  | kuːhˈɑne hɑjˈeʃɑn barxalˈɑfe tˌasavvˈore ˈomuːm
 049 | پُرْ اَزْ آبْ نیسْتْ بَلْکِ پُرْ اَزْ چَرْبی اَسْتْ  | pˈor az ˈɑb nˈist bˈalkeː pˈor az tʃˈarbi ˈast
 050 | مُژِ هایِشانْ طُری طَرّاحی شُدِ  | mˈoʒeː hɑjˈeʃɑn tˈori tarrˈɑhi ʃˈodeː
 051 | کِ دَرْ هِنْگامِ طوفانِ شِنْ  | kˈeː dˈar henɡˈɑme tuːfˈɑne ʃˈen
 052 | اَزْ چَشْمانِشانْ مُحافِظَتْ کُنَدْ  | az tʃˌaʃmɑnˈeʃɑn mˌohɑfˈezat kˈonad
 053 | وَ کَبِدْ وَ کُلّیِّهِْ هایِشانْ تَمامِ ذَراتِ رُطوبَتْ را اَزْ غَذایی کِ می‌خُرَنْدْ جَذْبْ می‌کُنَنْدْ  | vˈa kˈabed vˈa kolljjˈehe hɑjˈeʃɑn tamˈɑme zarˈɑte rotˈuːbat rɑ az q1azˈɑiː kˈeː mixˈorand dʒˈazb mikˈonand
 054 | وَ اینْ باعِثْ می‌شَوَدْ  | vˈa iːn bˈɑʔes miʃavˈad
 055 | مَدْفوع‌شانِ خُشْکْ وَ فِشُرْدِ باشَدْ  | mˈadfuːʔʃˈɑne xˈoʃk vˈa feʃˈordeː bˈɑʃad
 056 | هَمْچِنینْ دَرْ بُرُشورْ نِوِشْتِ شُدِ  | hamtʃˈenin dˈar borˈoʃur nevˈeʃteː ʃˈodeː
 057 | کِ تَمامِ حِیْواناتِ خاصْ هَسْتَنْدْ  | kˈeː tamˈɑme hˌejvɑnˈɑte xˈɑs hˈastand
 058 | چِرا کِ تَکامُلْ یافْتَنْدْ تا بِتَوانَنْدْ  | tʃˈerɑ kˈeː takˈɑmol jˈɑftand tɑː bˌetavˈɑnand
 059 | دَرْ مُحیط‌هایِ خِیْلی خاصْ رُشْدْ کُنَنْدْ  | dˈar mˈohithɑjˈe xˈejli xˈɑs rˈoʃd kˈonand
 060 | بِ هَمینْ دَلیلْ اَسْتْ کِ موشِ بُزُرْگِ جَهَنْدِ‌یِ ماداگاسْکارْ  | beː hˈamin dˈalil ˈast kˈeː mˈuːʃe bozˈorɡe dʒahˈandeːjˈe mˈɑdˈɑɡˈɑskɑr
 061 | گوش‌هایِ بِ اینْ بُزُرْگی وَ پاهایِ عَقَبْ بِ اینْ نیرومَنْدی دارَدْ  | ɡˈuːʃhˈɑje beː iːn bozˈorɡi vˈa pˈɑhˈɑje ˈaːq1ab beː iːn nˌiruːmˈandi dˈɑrad
 062 | وَ گُرْبِ‌یِ ماهی دَمِ قِرْمِزِ آمازُنْ  | vˈa ɡˈorbeːjˈe mˈɑhi dˈame q1ermˈeze ɑmˈɑzon
 063 | دَرْ قِسْمَتِ پائینِ سینِ‌اَشْ  | dˈar q1esmˈate pˈɑiːnˌe sˈineːˈaʃ
 064 | یِکْ نَوارْ حَنایی رَنْگْ دارَدْ  | jˈek navˈɑr hanˈɑiː rˈanɡ dˈɑrad
 065 | کِ بِ اِسْتِتارِ او کُمَکْ می‌کُنَدْ  | kˈeː beː ˌestetˈɑre ˈuː kˈomak mikˈonad
 066 | کِرِسْتِنْ مُداخِلِ می‌کُنَدْ وَ می‌گویَدْ  | kerˈesten mˌodɑxˈeleː mikˈonad vˈa miɡˈujad
 067 | خُبْ بَلِ  | xˈob bˈaleː
 068 | وَلی اینْ سازْگاری با مُحیطِ خِیْلی بِدَرْدْ نِمیخُرِ  | vˈali iːn sˈɑzɡˈɑri bɑ mohˈite xˈejli bedˈard nˈemixˌoreː
 069 | وَقْتی مَحَلِ زِنْدِگیِ جَدیدَتِ  | vˈaq1ti mahˈale zˈendeɡˌie dʒˌadidˈate
 070 | باغِ وَحْشِ پِراگْ باشِ  | bˈɑq1e vˈahʃe pˈerɑɡ bˈɑʃeː
 071 | یَعْنی جایی کِ تُ یِ هُتِلِ واقِعی زِنْدِگی می‌کُنی  | jˈaʔni dʒˌɑiː kˈeː tˈo jˈeː hotˈele vˈɑq1eʔˈi zˈendeɡˌi mikˈoni
 072 | وَ سِ بارْ دَرْ روزْ اَزْ یِکْ دَریچِ بُهْتْ غَذا تَحْویلْ میدَنْ وَ هیچْ سَرْگَرْمی نَداری جُزْ توریسْت‌ها  | vˈa sˈeː bˈɑr dˈar rˈuːz az jˈek darˈitʃe bˈoht q1azˈɑ tˈahvil mˈidan vˈa hˈitʃ sarɡˈarmi nˈadˈɑri dʒˈoz tˈuːristhˈɑ
 073 | چاقْ وَ بَدْخُلْقْ می‌شی  | tʃˈɑq1 vˈa bˈadxolq1 miʃˈi
 074 | مِثْلِ اونْ اورانْ گوتانِ اَفْسُرْدِ‌یِ بیچارِ‌یِ بامَزِ  | mˈesle ˈuːn ˈuːrɑn ɡuːtˈɑne afsˈordeːjˈe bitʃˈɑreːjˈe bɑmˈazeː
 075 | کِ بَرایِ زِنْدِگیِ تُ جَنَگْلَهایِ بورْنَئو ساخْتِ شُدِ  | kˈeː bˌarɑjˈe zˈendeɡˌie tˈo dʒˌanaɡlahˈɑje buːrnˈaʔuː sˈɑxteː ʃˈodeː
 076 | وَ اینْجا چَنْدانْ سَرْحالْ نیسْتْ  | vˈa ˈindʒɑ tʃˈandɑn sˈarhɑl nˈist
 077 | رَبیعْ کِ اَزْ اینْ هَمِ دِلْسوزی هَمْسَرَشْ  | rˈabiʔ kˈeː az iːn hˈameː delsˈuːzi hamsˈaraʃ
 078 | بَرایِ آنْ گونِ اَوَّلیِ‌یِ اِنْسانِ  | bˌarɑjˈe ɑn ɡˈuneː ˈavvalˌijejˈe ensˈɑne
 079 | کَمی رَنْجیدِ شُدِ می‌گویَدْ  | kˈami randʒˈideː ʃˈodeː miɡˈujad
 080 | وَلی شایَدْ آدَم‌ها هَمْ هَمینْطُرْ باشَنْ  | vˈali ʃˈɑjad ˈɑdamhɑ hˈam hamˈintoːr bˈɑʃan
 081 | ما هَمْ اَمیالی بِهِمونْ تَحْمیلْ شُدِ  | mɑ hˈam ˈaːmiˈɑli behˈemuːn tˈahmil ʃˈodeː
 082 | کِ شایَدْ وَقْتی تُ دَشْت‌هایِ آفْریقا بِ وُجودِ اومَدَنْ با مَعْنی بودَنْ  | kˈeː ʃˈɑjad vˈaq1ti tˈo dˈaʃthɑjˈe ɑfrˈiq1ɑ beː vodʒˈuːde umˈadan bɑ mˈaʔni bˈuːdan
 083 | وَلی حالا چیزی جُزْ دَرْدِسَرِ بَرامونْ نیسْتَنْ  | vˈali hˈɑlɑ tʃˈizi dʒˈoz dˌardesˈare barˈɑmun nˈistan
 084 | مَثَلَنْ چی  | masˈalan tʃˈi
 085 | هُشْیاریِ کامِلْ بَرایِ واکُنِشْ بِ هَرْ صِدایی تُ شَبْ  | hˌoʃjɑrˈie kˈɑmel bˌarɑjˈe vɑkˈoneʃ beː har sedˈɑi tˈo ʃˈab
 086 | کِ حالا فَقَطْ وَقْتی دُزْدْ گیرْ یِ ماشینِ صِداشْ دَرْ میادِ خابْ رو اَزْ سَرِمونْ می‌میپُرونِ  | kˈeː hˈɑlɑ fˈaq1at vˈaq1ti dˈozd ɡˈir jˈeː mˈɑʃinˌe sˈedɑʃ dˈar miˈɑde xˈɑb rˈu az sarˈemun mimiporˈuːneː
 087 | یا تَمایُلْ بِ خُرْدَنِ هَرْ چیزِ شیرینْ  | jɑː tamˈɑjol beː xordˈane har tʃˈize ʃˈirin
 088 | کِ حالا فَقَطْ چاقْ مونْ میکُنِ  | kˈeː hˈɑlɑ fˈaq1at tʃˈɑq1 mun mikˈoneː
 089 | بَسْتِ بِ اینْکِ چِقَدْرْ وَسْوَسِ بِشیمْ  | bˈasteː beː ˈinkeː tʃˈeq1adr vasvˈaseː beʃˈim
 090 | یا اِحْساسِ اِجْبارْ بَرایِ دیدْ زَدَنِ پاهایِ غَریبِ‌ها تُ خیابون‌هایِ پِراگْ  | jɑː ehsˈɑse ˈedʒbɑr bˌarɑjˈe dˈid zadˈane pˈɑhˈɑje q1arˈibeːhɑ tˈo xiˈɑbuːnhɑjˈe pˈerɑɡ
 091 | کِ شَریکِ زِنْدِگیمونْ رو آزُرْدِ وَ ناراحَتْ میکُنِ  | kˈeː ʃarˈike zˈendeɡˌimun rˈu ɑzˈordeː vˈa nɑrˈɑhat mikˈoneː
 092 | آقایِ خانْ  | ˈɑq1ˈɑje xˈɑn
 093 | داری اَزْ نَظَریِ‌یِ دارْوینْ اِسْتِفادِ میکُنی تا دِلَمْ بِ حالَتِ بِسوزِ هَفْتْ تا زَنْ نَداری  | dˈɑri az nˈazarˌijejˈe dˈɑrvin ˌestefˈɑdeː mikˈoni tɑː dˈelam beː hɑlˈate besˈuːzeː hˈaft tɑː zˈan nˈadˈɑri
 094 | وَ چِ بَسا یِ بَسْتَنی دِیْگَهْ  | vˈa tʃeː basˈɑ jˈeː bastˈani dˈejɡah
 095 | یِکْشَنْبِ شَبْ  | jekʃˈanbeː ʃˈab
 096 | دیرْ وَقْتْ باِلاَخَرِ خَسْتِ وَ بی رَمَقْ  | dˈir vˈaq1t bˌelaxˈareː xˈasteː vˈa bi rˈamaq1
 097 | دَرْ فُرودْگاه‌یِ اَدینْبَرو فُرودْ می‌آیَنْدْ  | dˈar fˌoruːdɡˈɑhjˈe ˈaːdinbˌaruː fˈoruːd miˈɑjand
 098 | ساکِ دَسْتی کِرِسْتِنِ دُوُّمینْ ساکی اَسْتْ کِ رویِ گَرْدونِ می‌  | sˈɑke dˈasti kˌerestˈene dovvˈomin sˈɑki ˈast kˈeː rujˈe ɡardˈuːneː mi
 099 | آیَدْ رَبیعْ چِنینْ شانْسی نَدارَدْ  | ˈɑjad rˈabiʔ tʃˈenin ʃˈɑnsi nˈadɑrˌad
 100 | پَسْ رویِ نیمْکَتی کِنارِ مَغازِ بَسْتِ سانْدِویچِ فُروشی  | pˈas rujˈe nimkˈati kenˈɑːre maq1ˈɑzeː bˈasteː sˌɑndevˈitʃe forˈuːʃi
 101 | دَرْ اِنْتِظارْ می‌نِشینَنْدْ  | dˈar ˌentezˈɑr mineʃˈinand
