 000 | موافِقِ صَفْحِ‌یِ صَدْ وَ هَفْتادْ وَ سِ  | mˌovɑfˈeq1e sˈafheːjˈe sˈad vˈa hˈaftɑd vˈa sˈeː
 001 | اَوایِلِ بعَداَزْظُهْرِ شَنْبِ  | ˌavɑjˈele bˌadazzˈohre ʃˈanbeː
 002 | رَبیعْ بِ خانِ می‌رِسَدْ .  | rˈabiʔ beː xˈɑneː mirˈesad
 003 | دَرْ کَمالِ تَعَجُّبْ می‌بینَدْ کِ زِنْدِگی ظاهِرَاْ هَمانْطوْرْ مِثْلِ سابِقْ اِدامِ دارَدْ .  | dˈar kamˈɑle taʔˈadʒdʒob mibˈinad kˈeː zˈendeɡˌi zɑhˈeran hamˈɑntor mˈesle sˈɑbeq1 edˈɑmeː dˈɑrad
 004 | هیچْ کَسْ دَرْ فُرودْگاهْ یا اُتوْبوسْ  | hˈitʃ kˈas dˈar fˌoruːdɡˈɑh jɑː otˈobus
 005 | بِ او خیرِ نِگاهْ نِمی‌کُنَدْ .  | beː ˈuː xˈireː nˈeɡɑh nˌemikˈonad
 006 | اَدینْبَرو تَغییْری نَکَرْدِ .  | ˈaːdinbˌaruː taq1ˈiːri nakˈardeː
 007 | کِلیدْ دَرْ جُلوییِ خانِ هَنوزْ کارْ می‌کُنَدْ .  | kˈelid dˈar dʒˌoloˈiːe xˈɑneː hˈanuz kˈɑr mikˈonad
 008 | کِرِسْتِنْ  | kerˈesten
 009 | مَشْغولِ کُمَکْ بِ ویلیامْ دَرْ اَنْجامِ تَکالیفَشْ اَسْتْ .  | maʃq1ˈuːle kˈomak beː vˌiliˈɑm dˈar ˈaːndʒˈɑme takˈɑlifˌaʃ ˈast
 010 | اینْ زَنْ چیرِ دَسْتْ وَ عاقِلْ ،  | iːn zˈan tʃˈireː dˈast vˈa ˈɑq1el
 011 | کَسی کِ مَدْرَکِ دَرَجِ‌یِ یِکْ اَزْ دانِشْگاهْ اَبْرَدینْ دارَدْ ،  | kˈasi kˈeː madrˈake darˈadʒeːjˈe jˈek az dˈɑneʃɡˈɑh ˈaːbradˌin dˈɑrad
 012 | کَسی کِ عُضْوِ شُعْبِ‌یِ اِسْکاتْلَنْدْ مُؤَسّسِ‌یِ نَقْشِ‌یِ بَرْدارانْ  | kˈasi kˈeː ozvˈe ʃˈoʔbeːjˈe eskˈɑtland mˌoʔassˈeseːjˈe nˈaq1ʃeːjˈe bardˈɑrɑn
 013 | دارایِ پَرْوانِ‌یِ رَسْمی اَسْتْ وَ روزانِ با بودْجه‌هایِ میلیونی سَروْکارْ دارَدْ ،  | dˈɑrˈɑje parvˈɑneːjˈe rˈasmi ˈast vˈa ruːzˈɑneː bɑ bˈuddʒeːhɑjˈe mˌilijˈuni sarˈokɑr dˈɑrad
 014 | بِ فَرْمانِ پِسَرَکی هَفْتْ وَ نیمْ سالِ  | beː farmˈɑne pˌesarˈaki hˈaft vˈa nˈim sˈɑleː
 015 | رویِ زَمینْ نِشَسْتِ ،  | rujˈe zˈamin neʃˈasteː
 016 | پِسَرَکی کِ نُفوذْ بی مانَنْدی بَرْ او دارَدْ  | pˌesarˈaki kˈeː nˈofuz bi mɑnˈandi bar ˈuː dˈɑrad
 017 | وَ دَرْ حالِ حاضِرْ بی‌صَبْرانِ اَزْ او می‌خواهَدْ  | vˈa dˈar hˈɑle hˈɑzer bisabrˈɑneː az ˈuː mixˈɑhad
 018 | تیرِ اَنْدازْهایِ رِوایَتِ او اَزْ نَبُرْدِ فَلادَنْ را نَقّاشی کُنَدْ .  | tˈire ˈaːndˈɑzhˈɑje rˌevɑjˈate ˈuː az nabˈorde falˈɑdan rɑ naq1q1ˈɑʃi kˈonad
 019 | رَبیعْ بَرایِ هَمِ هِدیِ دارَدْ  | rˈabiʔ bˌarɑjˈe hˈameː hedˈije dˈɑrad
 020 | کِ اَزْ آنْ طَرَفْ گِیْتِ بَرْرَسیِ گُذَرْنامِ خَریدِ_اَسْتْ  | kˈeː az ɑn tˈaraf ɡˈejte bˌarrasˈie ɡˌozarnˈɑmeː xarˈideː ˈast
 021 | او بِ کِرِسْتِنْ می‌گویَدْ کِ می‌تَوانَدْ اُمورِ بَچّه‌ها را اَنْجامْ دَهَدْ ،  | ˈuː beː kerˈesten miɡˈujad kˈeː mitavˈɑnad omˈure batʃtʃˈeːhɑ rɑ ˈaːndʒˈɑm dˈahad
 022 | شامْ را آمادِ کُنَدْ وَ حَمّامِ بَچّه‌ها را هَمْ بِ عُهْدِ بِگیرَدْ ؛  | ʃˈɑm rɑ ˈɑmˈɑdeː kˈonad vˈa hammˈɑme batʃtʃˈeːhɑ rɑ hˈam beː ˈohdeː beɡˈirad
 023 | او می‌دانَدْ کِ کِرِسْتِنْ حَتْمَاْ خَسْتِ اَسْتْ .  | ˈuː midˈɑnad kˈeː kerˈesten hˈatman xˈasteː ˈast
 024 | ضَمیرِ خوْدآگاه‌یِ ناپاکِ مُحَرِّکِ خوبی اَسْتْ  | zamˈire xodˌɑɡɑhjˈe nɑpˈɑke mˌoharrˈeke xˈuːbi ˈast
 025 | بَرایِ کَمیِ مِهْرْبانْ تَرْ بودَنْ .  | bˌarɑjˈe kˈamiˌe mˈeːhrbɑn tar bˈuːdan
 026 | رَبیعْ وَ کِرِسْتِنِ زودْ بِ بَسْتَرْ می‌رَوَنْدْ  | rˈabiʔ vˈa kˌerestˈene zˈuːd beː bˈastar mirˈavand
 027 | عُمْرْ ایسْتْ کِ کِرِسْتِنْ بَرایِ رَبیعْ  | ˈomr ˈiːst kˈeː kerˈesten bˌarɑjˈe rˈabiʔ
 028 | مَنْبَعِ تَمامْ اَخْبارْ اَسْتْ  | manbˈaʔe tˈamɑm ˈaːxbɑr ˈast
 029 | چِ ریزْ وَ چِ دُرُشْتْ  | tʃeː rˈiz vˈa tʃeː dˈoroʃt
 030 | لِذا بَرایِ رَبیعْ غِیْرِ عادی اَسْتْ حامِلِ اِطِّلاعاتی باشَدْ  | lˈezɑ bˌarɑjˈe rˈabiʔ q1ˈejre ˈɑdi ˈast hˈɑmelˌe ˌeːttelɑʔˈɑti bˈɑʃad
 031 | کِ هَمْ بِسیارْ مُهِمْ اَسْتْ  | kˈeː hˈam besˈijɑr mˈohem ˈast
 032 | وَ هَمْ بِسیارْ ضِدِّ اُصولِ رایِجِ اِفْشاگَری .  | vˈa hˈam besˈijɑr zeddˈe osˈule rˈɑjedʒˌe ˌefʃɑɡˈari
 033 | می‌تَوانِسْتْ اینْطوْرْ طَبیعی شُروعْ کُنَدْ  | mitˈavɑnˌest ˈintoːr tˌabiʔˈi ʃˈoruːʔ kˈonad
 034 | کِ چِ قَدْرْ عَجیبْ بودِ کِ او وَ لارَنْ  | kˈeː tʃeː q1ˈadr ˈaːdʒib bˈuːdeː kˈeː ˈuː vˈa lˈɑran
 035 | کِنارِ آسانْسورْ بِ هَمْ بَرْخوْرْدْ کَرْدَنْدْ .  | kenˈɑːre ˈɑsˈɑnsuːr beː hˈam bˌarxord kˈardand
 036 | اَزْ آنْجایی کِ رَبیعْ قَرارْ بودِ دَرْ آنْ زَمانْ سَرِ سُخَنْرانی باشَدْ .  | az ˈɑndʒˈɑiː kˈeː rˈabiʔ q1arˈɑr bˈuːdeː dˈar ɑn zamˈɑn sˈare sˌoxanrˈɑni bˈɑʃad
 037 | وَ چِ قَدْرْ دَرْ نَظَرْشِ تَأَثُّرْ بَراَنْگیزْ بودِ  | vˈa tʃeː q1ˈadr dˈar nˈazarʃˌe taʔˈassor barˈanɡiz bˈuːdeː
