 000 | « فَراتَرْ اَزْ رُمانْتیسْمِ صَفْحِ‌یِ دِویسْتْ وَ یِکْ  | farˈɑtar az rˌomɑntˈisme sˈafheːjˈe dˈevist vˈa jˈek
 001 | نَظَریِ‌یِ دِلْبَسْتِگیِ  | nˈazarˌijejˈe delbˈasteɡˌie
 002 | صَفْحِ‌یِ دِویسْتْ وَ سِ  | sˈafheːjˈe dˈevist vˈa sˈeː
 003 | با گُذَرِ زَمانْ هَرْ دُیِ آنْها  | bɑ ɡozˈare zamˈɑn har dˈoje ˈɑnhɑ
 004 | بِ آگاهیِ تازِ‌ای اَزْ خامیِ خُدْ میرَسَنْدْ  | beː ˌɑːɡɑhˈie tˈɑzeːiː az xˈɑmiˌe xod mirˈasand
 005 | وَ هَمْزَمانْ بِ اینْ حِسْ نیزْ میرَسَنْدْ  | vˈa hamzˈamɑn beː iːn hˈes nˈiz mirˈasand
 006 | کِ اینْ نِمی‌تَوانَدْ فَقَطْ مُخْتَصِ آنانْ باشَدْ  | kˈeː iːn nˌemitavˈɑnad fˈaq1at moxtˈase ˈɑnˈɑn bˈɑʃad
 007 | مُطْمَئِنَّنْ اَفْرادی هَسْتَنْدْ کِ می‌تَوانَنْدْ  | mˌotmaʔˈennan ˈaːfrˈɑdi hˈastand kˈeː mitˈavɑnˌand
 008 | بِهْتَرْ آنانْ را دَرْکْ کُنَنْدْ  | bˈehtar ˈɑnˈɑn rɑ dˈark kˈonand
 009 | بِهْتَرْ اَزْ خُدِشانْ  | bˈehtar az xodˈeʃɑn
 010 | سال‌ها بودْ کِ راجِعْ بِ رَوانِ دَرْمانی  | sˈɑlhɑ bˈuːd kˈeː rˈɑdʒeʔ beː ravˈɑne darmˈɑni
 011 | با هَمْ شوخی می‌کَرْدَنْدْ  | bɑ hˈam ʃˈuːxi mikˈardand
 012 | اَوایِلْ کُلَّنْ اینْ شاخِ‌یِ عِلْمی بِ سُخْرِ گِرِفْتِ_می‌شُدْ  | avˈɑjel kˈollan iːn ʃˈɑxeːjˈe ˈelmi beː sˈoxre ɡerˈefteː miʃˈod
 013 | رَوانْ دَرْمانیِ مُخْتَصِ اِنْسان‌هایِ دیوانِ‌ایسْتْ کِ پولْ وَ وَقْتِ زیادی دارَنْدْ  | ravˈɑn dˌarmɑnˈie moxtˈase ensˈɑnhɑjˈe divˈɑneːˈiːst kˈeː pˈuːl vˈa vˈaq1te ziˈɑdi dˈɑrand
 014 | تَمامِ رَوانِ دَرْمانْگَرْها خُدِشانْ دیوانِ‌  | tamˈɑme ravˈɑne dˌarmɑnɡˈarhɑ xodˌeʃɑn divˈɑneː
 015 | اَنْدْ اَفْرادی کِ مُشْکِلْ دارَنْدْ فَقَطْ کافیسْتْ بیشْتَرْ با دوسْتانِشانْ حَرْفْ بِزَنَنْدْ  | and ˈaːfrˈɑdi kˈeː mˈoʃkel dˈɑrand fˈaq1at kˈɑfist bˈiʃtar bɑ dˌustɑnˈeʃɑn hˈarf bezˈanand
 016 | مُراجِعِ بِ یِکْ نَفَرْ  | mˌorɑdʒˈeʔeː beː jˈek nˈafar
 017 | بَرایِ حَلِ مُشْکِلْ  | bˌarɑjˈe hˈale mˈoʃkel
