 000 | « صَفْحِ‌یِ چِهِلْ  | sˈafheːjˈe tʃˈehel
 001 | اِدامِ هَمْ آغوشی وَ عِشْقِ  | edˈɑmeː hˈam ˈɑq1uːʃˌi vˈa ˈeːʃq1e
 002 | رَبیعْ اَزْ دَوازْدَهْ سالِگی با شَرْمْ آشْنا شُدْ  | rˈabiʔ az dˈavɑzdˌah sˈɑleɡˌi bɑ ʃˈarm ˈɑʃnˈɑ ʃˈod
 003 | وَ نیزْ با اینْ عادَتْ  | vˈa nˈiz bɑ iːn ˈɑdat
 004 | کِ هَرْچیزی را کِ راجِعْ بِ مَسائِلِ جِنْسی اَسْتْ مَخْفی نِگَهْ دارَدْ  | kˈeː hartʃˈizi rɑ kˈeː rˈɑdʒeʔ beː masˈɑʔelˌe dʒˈensi ˈast mˈaxfi nˈeɡah dˈɑrad
 005 | اَلْبَتِّ قَبْلْ اَزْ آنْ هَمْ چَنْدْ دُروغی گُفْتِ_بودْ  | albˈatteː q1ˈabl az ɑn hˈam tʃˈand dorˈuːq1i ɡˈofteː bˈuːd
 006 | وَ چَنْدْ خَطایی هَمْ اَزْ او سَرْ زَدِ_بودْ  | vˈa tʃˈand xatˈɑiː hˈam az ˈuː sˈar zˈadeː bˈuːd
 007 | چَنْدْ سِکِّ  | tʃˈand sˈekkeː
 008 | اَزْ کِیْفِ پولِ پِدَرَشْ دُزْدیدِ بودْ  | az kˈejfe pˈuːle pedˈaraʃ dozdˈideː bˈuːd
 009 | فَقَطْ تَظاهُرْ کَرْدِ_بودْ کِ عَمِّ اوتیلی‌اَشْ را دوسْتْ دارَدْ  | fˈaq1at tazˈɑhor kˈardeː bˈuːd kˈeː ʔˈammeː uːtˈiliaʃ rɑ dˈuːst dˈɑrad
 010 | وَلی واقِعَنْ دوسْتَشْ نَداشْتْ  | vˈali vɑq1ˈeʔan dˈustaʃ nˈadˈɑʃt
 011 | وَ یِکْ روزْ بعَداَزْظُهْرْ هَمْ دَرْ آپارْتِمانْ دَمْ کَرْدِ وَ تَنْگْ وَ دَرْهَمْ وَ بَرْهَمْ عَمِّ‌اَشْ  | vˈa jˈek rˈuːz badˈazzohr hˈam dˈar ˌɑpɑrtˈemɑn dˈam kˈardeː vˈa tˈanɡ vˈa dˈarham vˈa bˈarham ʔˈammeːˈaʃ
 012 | نَزْدیکِ کَرْنیکْ  | nˈazdikˌe kˈarnik
 013 | یِکْ بَخْشِ کامِلْ اَزْ تَکْلیفِ جَبْرَشْ را  | jˈek bˈaxʃe kˈɑmel az taklˈife dʒˈabraʃ rˈɑ
 014 | اَزْ رویِ تَکْلیفْ هَمْ کِلاسی تیزِ هوشَشِ مایْکِلْ  | az rujˈe tˈaklif hˈam kelˈɑsi tˈize huːʃˈaʃe mˈɑjkel
 015 | نِوِشْتِ_بودْ  | nevˈeʃteː bˈuːd
 016 | اَمّا هیچْ یِکْ اَزْ اینْ خَطا‌ها  | ˈammˌɑ hˈitʃ jˈek az iːn xatˈɑhˈɑ
 017 | باعِثْ نَشُدِ_بودْ ذَرِ‌ای اَزْ خُدْ مُتِنَفِّرْ شَوَدْ  | bˈɑʔes naʃˈodeː bˈuːd zˈareːiː az xod mˌotenˈaffer ʃavˈad
 018 | او بَرایِ مادَرَشْ هَمیشِ بَچِّ‌یِ عَزیزْ وَ با شُعورَشْ بودِ  | ˈuː bˌarɑjˈe mɑdˈaraʃ hamˈiʃeː batʃtʃˈeːjˈe ˈaːziz vˈa bɑ ʃoʔˈuraʃ bˈuːdeː
 019 | کِ با اِسْمِ مُسْتَعارِ تَصْغیریِ موشْ موشی صِدایَشْ می‌کَرْدِ  | kˈeː bɑ ˈesme mˌostaʔˈɑre tˌasq1irˈie mˈuːʃ mˈuːʃi sedˈɑjaʃ mikˈardeː
 020 | موشِ موشی دوسْتْ داشْتْ زیرِ پَتو یِ بُزُرْگِ کِشْمیرْ  | mˈuːʃe mˈuːʃi dˈuːst dˈɑʃt zˈire pˈatuː jˈe bozˈorɡe kˈeʃmir
 021 | دَرْ اُتاقِ پَذیرایی  | dˈar otˈɑːq1e pˌazirˈɑiː
 022 | دَرْ آغوشِ او جایْ بِگیرَدْ  | dˈar ˈɑq1uːʃˌe ˈuː dʒɑj beɡˈirad
 023 | وَ بِ آرامی  | vˈa beː ˈɑrˈɑmi
 024 | موهایَشْ را اَزْ پیشانی‌اَشْ کِنارْ بِزَنَدْ  | muːhˈɑjaʃ rɑ az piʃˈɑniaʃ kenˈɑːr bezˈanad
 025 | بَعْدْ  | bˈaʔd
 026 | ناگَهانْ زَمانی رِسیدْ  | nɑɡˈahɑn zamˈɑni rˈesid
 027 | کِ تَنْها چیزی کِ فِکْرِ موشِ موشی را بِ خُدْ مَشْغولْ می‌کَرْدْ  | kˈeː tˈanhɑ tʃˈizi kˈeː fˈekre mˈuːʃe mˈuːʃi rɑ beː xod mˈaʃq1uːl mikˈard
 028 | گُروهی اَزْ دُخْتَرانِ مَدْرِسِ بودَنْدْ  | ɡorˈuːhi az dˌoxtarˈɑne madrˈese bˈuːdand
 029 | چَنْدْ سالْ اَزْ خُدَشْ بُزُرْگ‌تَرْ  | tʃˈand sˈɑl az xˌodaʃ bozˈorɡtˈar
 030 | با قَدِ بیشْتَرْ اَزْ یِکْ مِتْرْ وَ نیمْ کِ بِ زَبانِ اِسْپانیایی مُسَلَّطْ بودَنْدْ  | bɑ q1ˈade bˈiʃtar az jˈek mˈetr vˈa nˈim kˈeː beː zabˈɑne ˌespɑnijˈɑiː mosˈallat bˈuːdand
 031 | وَ زَنْگِ تَفْریحْ  | vˈa zˈanɡe tˈafrih
 032 | مِثْلِ دَسْتِ‌ای کِ قَصْدِ تُطِئِ داشْتِ_باشَدْ  | mˈesle dˈasteːiː kˈeː q1ˈasde toːtˈeʔeː dˈɑʃteː bˈɑʃad
 033 | می‌چَرْخیدَنْدْ  | mitʃarxˈidand
 034 | وَ بی رَحْمْ وَ بی پَرْوا وَ دِلِ فَریبْ  | vˈa bi rˈahm vˈa bi pˈarvɑ vˈa dˈele fˈarib
 035 | با هَمْ کَرْ کَرْ میخَنْدیدَنْدْ  | bɑ hˈam kˈar kˈar mixandˈidand
 036 | اَخْرِ هَفْتِ‌ها راجِعْ بِ صَحْنِ‌هایی کِ اَزْ آنْها دَرْ ذِهْنَشْ بودْ  | ˈaːxre hˈafteːhɑ rˈɑdʒeʔ beː sˈahneːhˈɑiː kˈeː az ˌɑnhɑ dˈar zˈehnaʃ bˈuːd
 037 | خیالْ پَرْدازی می‌کَرْدْ  | xiˈɑl pardˈɑzi mikˈard
 038 | شِکافی بِیْنِ شَخْصیَتِ مُرِدِ اِنْتِظارِ خانِوادِ‌اَشْ  | ʃekˈɑfi bˈejne ʃˌaxsiːjˈate morˈede ˌentezˈɑre xˌɑnevˈɑdeːˈaʃ
 039 | وَ شَخْصیَتی کِ اَزْ خُدْ میشِناخْتْ  | vˈa ʃˌaxsiːjˈati kˈeː az xod miʃˈenɑxt
 040 | بِوُجودْ آمَدِ_بودْ  | bevˈodʒud ɑmˈadeː bˈuːd
 041 | اینْ فاصِلِ شایَدْ با وَضْعیَتی کِ مادَرَشْ داشْتْ  | iːn fˈɑselˌeː ʃˈɑjad bɑ vazʔˈiːjatˌi kˈeː mɑdˈaraʃ dˈɑʃt
 042 | دَرْدْناک‌تَرْ هَمْ می‌شُدْ  | dˈardnɑktar hˈam miʃˈod
 043 | آغازِ دُرانِ بُلوغِ او  | ˈɑq1ˈɑze doːrˈɑne bolˈuq1e ˈuː
 044 | دَقیقَنْ مُصادِفْ شُدِ_بودْ با زَمانِ تَشْخیصِ سَرَطانْ دَرْ مادَرَشْ  | daq1ˈiq1an mosˈɑdef ʃˈodeː bˈuːd bɑ zamˈɑne taʃxˈise sarˈatɑn dˈar mɑdˈaraʃ
 045 | وَ اینْ  | vˈa ˈiːn
 046 | اُضاعْ را بَدْتَرْ میکَرْدْ  | ˈoːzɑʔ rɑ bˈadtar mˈikard
 047 | دَرْ اَعْماقِ ضَمیرِ ناخُدآگاهَشْ  | dˈar aʔmˈɑq1e zamˈire nɑxˈodɑːɡˌɑhaʃ
 048 | دَرْ نَهانْ گاهی تاریکْ وَ مَصونْ اَزْ اِسْتِدْلالِ  | dˈar nˈahˈɑn ɡˈɑhi tˈɑrik vˈa mˈasun az ˌestedlˈɑle
 049 | اینْ فِکْرْ را دَرْ ذِهْنْ میپَرْوَرانْدْ  | iːn fˈekr rɑ dˈar zˈehn miparvˈarɑnd
 050 | کِ شایَدْ تَخَیُّلاتِ او مادَرَشْ را بِ کُشْتَنْ دادِ_باشَدْ  | kˈeː ʃˈɑjad tˌaxajjˈolɑtˌe ˈuː mɑdˈaraʃ rɑ beː kˈoʃtan dˈɑdeː bˈɑʃad
 051 | بَرایِ کِرِسْتِنْ هَمْ دَرْ آنْ سِنِ  | bˌarɑjˈe kerˈesten hˈam dˈar ɑn sˈene
 052 | اُضاعْ چَنْدانْ سادِ نَبودِ  | ˈoːzɑʔ tʃˈandɑn sˈɑdeː nˈabuːdˌeː
 053 | او نیزْ دَرْگیرِ اَفْکارِ آزارْدَهَنْدِ‌ای بودِ  | ˈuː nˈiz darɡˈire ˈaːfkɑrˌe ˈɑzˈɑrdahˌandeːiː bˈuːdeː
 054 | راجِعْ بِ اینْکِ اِنْسانْ خوبْ بودَنْ  | rˈɑdʒeʔ beː ˈinkeː ensˈɑn xˈuːb bˈuːdan
 055 | بِ چِ مَعْناسْتْ  | beː tʃeː maʔnˈɑst
 056 | دَرْ چاهارْدَهْ سالِگی دوسْتْ داشْتِ  | dˈar tʃˈɑhɑrdˌah sˈɑleɡˌi dˈuːst dˈɑʃteː
 057 | سَگْها را بِ گَرْدِشْ بِبَرَدْ  | sˈaɡhɑ rɑ beː ɡˈardeʃ bebˈarad
 058 | داوْطَلَبانِ  | dˌɑvtalabˈɑneː
 059 | دَرْ خانِ‌یِ سالْمَنْدانْ حاضِرْ شَوَدْ  | dˈar xˈɑneːjˈe sˈɑlmandˌɑn hˈɑzer ʃavˈad
 060 | تَکالیفِ اِضافِ‌یِ جُغْرافیا راجِعْ بِ رودْخانِ‌ها را اَنْجامْ دَهَدْ  | takˈɑlifˌe ezˈɑfeːjˈe dʒˌoq1rɑfˈijɑ rˈɑdʒeʔ beː rudxˈɑneːhɑ rɑ ˈaːndʒˈɑm dˈahad
 061 | وَ اَلْبَتِّ تَنْها دَرْ اُتاقِ خابَشْ  | vˈa albˈatteː tˈanhɑ dˈar otˈɑːq1e xˈɑbaʃ
 062 | رویِ زَمینْ دِرازْ بِکِشَدْ  | rujˈe zˈamin dˈerɑz bekˈeʃad
 063 | وَ خُدَشْ را دَرْ آیِنِ تَماشا کُنَدْ  | vˈa xˌodaʃ rɑ dˈar ɑjˈeneː tamˈɑʃˈɑ kˈonad
 064 | وَ تَصَوُّرْ کُنَدْ  | vˈa tasˈavvor kˈonad
 065 | دَرْ حالِ اِجْرایِ نَمایِشْ  | dˈar hˈɑle eːdʒrˈɑje namˈɑjeʃ
 066 | بَرایِ یِکی اَزْ پَسْرَهایِ سالِ بالایی مَدْرِسِ اَسْتْ  | bˌarɑjˈe jˈeki az pˈasrahˈɑje sˈɑle bˈɑlɑˌiː madrˈese ˈast
 067 | او نیزْ مِثْلِ رَبیعْ خاسْتارِ چیزْهایی بودِ  | ˈuː nˈiz mˈesle rˈabiʔ xˈɑstˈɑre tʃizhˈɑiː bˈuːdeː
 068 | کِ دَرْ چاهارْچوبِ عَقایِدِ مَرْسومِ حاکِمْ بَرْ جامِعِ  | kˈeː dˈar tʃˈɑhɑrtʃˌuːbe ˌaq1ɑjˈede marsˈuːme hˈɑkem bar dʒˈɑmeʔˈeː
 069 | نِمیگُنْجیدِ  | nˈemiɡˌondʒidˌeː
 070 | اینْ داسْتانْهایِ مَرْبوطْ بِ شِکافِ دَرونی  | iːn dˈɑstˈɑnhˈɑje mˈarbut beː ʃekˈɑfe darˈuni
 071 | کِ اَزْ گُذَشْتِ تَعْریفْ می‌کُنَنْدْ  | kˈeː az ɡozˈaʃteː tˈaʔrif mikˈonand
 072 | باعِثْ می‌شَوَدْ  | bˈɑʔes miʃavˈad
 073 | آغازِ رابِطِ‌یِ آنْها  | ˈɑq1ˈɑze rˈɑbetˌeːjˈe ˈɑnhɑ
 074 | بِسیارْ رِضایَتِ بَخْشْ باشَدْ  | besˈijɑr rˌezɑjˈate bˈaxʃ bˈɑʃad
 075 | دیگَرْ طَفْرِ رَفْتَنْ  | dˈiɡar tˈafreː rˈaftan
 076 | وَ پِنْهانِ کاری بِیْنِ آنْها جایی نَدارَدْ  | vˈa penhˈɑne kˈɑri bˈejne ˌɑnhɑ dʒˌɑiː nˈadɑrˌad
 077 | با وُجودِ اینْکِ دَرْ گُذَشْتِ هَرْ دُیِ آنْها  | bɑ vodʒˈuːde ˈinkeː dˈar ɡozˈaʃteː har dˈoje ˈɑnhɑ
 078 | رابِطِ‌هایی وُجودْ داشْتِ  | rˈɑbetˌeːhˈɑiː vˈodʒuːd dˈɑʃteː
 079 | با هَمْ کامِلَنْ رُشَنْفِکْرانِ بَرْخُرْدْ می‌کُنَنْدْ  | bɑ hˈam kɑmˈelan rˌoːʃanfekrˈɑneː bˌarxord mikˈonand
 080 | وَ بِ هَمْ قُوَّتِ قَلْبْ می‌دَهَنْدْ  | vˈa beː hˈam q1ovvˈate q1ˈalb midˈahand
 081 | اُتاقِ خابْ کِرِسْتِنْ  | otˈɑːq1e xˈɑb kerˈesten
 082 | تَبْدیلْ می‌شَوَدْ  | tˈabdil miʃavˈad
 083 | بِ مَقَرّی بَرایِ اِکْتِشافاتِ شَبانِ  | beː maq1ˈarri bˌarɑjˈe ˌekteʃˈɑfɑtˌe ʃabˈɑneː
 084 | وَ باِلاَخَرِ مُوَفَّقْ می‌شَوَنْدْ  | vˈa bˌelaxˈareː movˈaffaq1 miʃˈavand
 085 | بِدونِ تَرْسْ اَزْ قِضاوَتْ شُدَنْ  | bedˈuːne tˈars az q1ezˈɑvat ʃˈodan
 086 | اَزْ بِسْیاری اَزْ چیزْهایِ غِیْرِ مَرْسومْ  | az besjˈɑri az tʃizhˈɑje q1ˈejre mˈarsuːm
 087 | وَ ناِ مُحْتَمِلی پَرْدِ بَرْدارَنْدْ  | vˈa nˌɑe mˌohtamˈeli pˈardeː bardˈɑrand
 088 | کِ تَمایُلاتِ جِنْسیِ شانْ ایجابْ می‌کَرْدْ طَلَبْ کُنَنْدْ  | kˈeː tˌamɑjolˈɑte dʒensˈie ʃˈɑn iːdʒˈɑb mikˈard tˈalab kˈonand
 089 | جُزْئیاتِ چیزی کِ ما را می‌اَنْگیزانْدْ  | dʒˌozʔijˈɑte tʃˈizi kˈeː mɑ rɑ miˈaːnɡizˈɑnd
 090 | مُمْکِنْ اَسْتْ عَجیبْ وَ غِیْرِ مَنْطِقی بِ نَظَرْ بِرِسَدْ  | mˈomken ˈast ˈaːdʒib vˈa q1ˈejre mantˈeq1i beː nˈazar berˈesad
 091 | اَمّا اَگَرْ بِ آنْ دَقیق‌تَرْ شَویمْ  | ˈammˌɑ ˌaɡˈar beː ɑn dˈaq1iq1tar ʃˈavim
 092 | مُنْعَکِسْ کُنَنْدِ اَرْزِشْهایی اَسْتْ  | monʔˈakes konˈandeː ˌarzeʃhˈɑiː ˈast
 093 | کِ دَرْ قَلَمْروهایِ وُجودی بِ ظاهِرْ مَعْقول‌تَرْ  | kˈeː dˈar q1ˌalamruːhˈɑje vodʒˈuːdi beː zˈɑher mˈaʔq1uːltˈar
 094 | اَزْ تَه‌یِ دِلْ طَلَبْ می‌کُنیمْ  | az tˈahjˈe dˈel tˈalab mikˈonim
 095 | دَرْکْ, هَمْدِلی,  | dˈark hamdˈeli
 096 | اِطْمینانْ, یِگانِگی,  | etmˈinɑn jˌeɡɑnˈeɡi
 097 | بُلَنْدْ طَبْعی وَ مِهْرْبانی  | bˈoland tabʔˈi vˈa meːhrbˈɑni
 098 | پُشْتِ بِسْیاری اَزْ اَنْگیزِ‌هایِ شَهْوانی  | pˈoʃte besjˈɑri az ˈaːnɡizˌeːhɑjˈe ʃahvˈɑni
 099 | راهِ حَل‌هایِ نَمادینْ  | rˈɑhe hˈalhɑjˈe nˈamˈɑdin
 100 | بَرایِ بَرْخی اَزْ تَرْس‌هایِ عَظیمِ ما نَهُفْتِ  | bˌarɑjˈe bˈarxi az tˈarshɑjˈe aːzˈime mɑ nahˈofteː
 101 | وَ نیزْ اِشارِ‌هاییِ تُنْدْ وَ تیزْ  | vˈa nˈiz eʃˈɑreːhɑˈiːe tˈond vˈa tˈiz
 102 | بِ اِشْتیاقِ مانْ بِ دوسْتی وَ دَرْکْ شُدَنِ  | beː ˌeʃtijˈɑq1e mˈɑn beː dˈusti vˈa dˈark ʃodˈane
 103 | سِ هَفْتِ اَزْ اَوَّلینْ بارْ می‌گُذَرَدْ  | sˈeː hˈafteː az avvˈalin bˈɑr miɡozˈarad
 104 | رَبیعْ با مُلایِمَتْ  | rˈabiʔ bɑ mˌolɑjˈemat
 105 | دَرْ موهایِ کِرِسْتِنْ دَسْتْ می‌کِشَدْ  | dˈar muːhˈɑje kerˈesten dˈast mikˈeʃad
 106 | کِرِسْتِنْ با حَرِکَتِ سَرْ وَ آهی کوتاهْ  | kerˈesten bɑ hˌarekˈate sˈar vˈa ˈɑhi kuːtˈɑh
 107 | نِشانْ می‌دَهَدْ کِ مایِلْ اَسْتْ  | nˈeʃɑn midˈahad kˈeː mɑjˈel ˈast
 108 | رَبیعْ بیشْتَرْ وَ مُحْکَم‌تَرْ اینْکارْ را اَنْجامْ دَهَدْ  | rˈabiʔ bˈiʃtar vˈa mˈohkamtar ˌiːnkɑr rɑ ˈaːndʒˈɑm dˈahad
 109 | او اَزْ مَعْشوقَشْ می‌خاهَدْ  | ˈuː az maʔʃˈuq1aʃ mixˈɑhad
 110 | کِ موهایَشْ را یِکْ جا دَرْ دَسْتْ بِگیرَدْ  | kˈeː muːhˈɑjaʃ rɑ jˈek dʒɑ dˈar dˈast beɡˈirad
 111 | وَ با خُشونَتْ بِکِشَدْ  | vˈa bɑ xoʃˈunat bekˈeʃad
 112 | اینْ بَرایِ رَبیعْ کارِ دُشْواری اَسْتْ  | iːn bˌarɑjˈe rˈabiʔ kˈɑre doʃvˈɑri ˈast
 113 | او یادْ گِرِفْتِ  | ˈuː jˈɑd ɡerˈefteː
 114 | کِ بایَدْ با خانُمْها  | kˈeː bˈɑjad bɑ xɑnˈomhɑ
 115 | با اِحْتِرامِ زیادْ رَفْتارْ کَرْدْ  | bɑ ˌehterˈɑme ziˈɑd raftˈɑr kˈard
 116 | یادْ گِرِفْتِ  | jˈɑd ɡerˈefteː
 117 | کِ هَرْ دُ جِنْسْ را یِکی بِدانَدْ  | kˈeː har dˈo dʒˈens rɑ jˈeki bedˈɑnad
 118 | وَ باوَرْ داشْتِ_باشَدْ کِ هیچْ یِکْ اَزْ طَرَفِیْنِ رابِطِ  | vˈa bˈɑvar dˈɑʃteː bˈɑʃad kˈeː hˈitʃ jˈek az tˌarafˈejne rˈɑbetˌeː
 119 | نَبایَدْ بَرْ دیگَری اَعْمالِ قُدْرَتْ کُنَدْ  | nˈabˈɑjad bar dˈiɡarˌi aʔmˈɑle q1odrˈat kˈonad
 120 | اَمّا حالا شَریکَشْ ظاهِرَنْ نه تَمایُلِ چَنْدانی بِ مُساواتْ دارَدْ  | ˈammˌɑ hˈɑlɑ ʃarˈikaʃ zɑhˈeran nˈa tˌamɑjˈole tʃandˈɑni beː mosˈɑvɑt dˈɑrad
 121 | وَ نه عَلاقِ‌یِ خاصی  | vˈa nˈa aːlˈɑq1eːjˈe xˈɑsi
 122 | بِ قَوانینِ عُرْفی تَوازُنِ جِنْسیَتی  | beː q1avˈɑninˌe ˈorfi tˌavɑzˈone dʒˌensiːjˈati
 123 | کِرِسْتِنْ  | kerˈesten
 124 | بِ طَرْزِ عَجیبی بِ اَنْواعِ واژِ‌هایِ ناشایِسْتِ اِشْتیاقْ نِشانْ می‌دَهَدْ  | beː tˈarze aːdʒˈibi beː ˈaːnvˈɑʔˈe vˈɑʒeːhɑjˈe nɑʃˈɑjestˌe eʃtˈijɑq1 nˈeʃɑn midˈahad
 125 | او اَزْ رَبیعْ میخاهَدْ طُری صِدایَشْ کُنَدْ  | ˈuː az rˈabiʔ mixˈɑhad tˈori sedˈɑjaʃ kˈonad
 126 | کِ اِنْگارْ اَصْلَنْ بَرایَشْ آدَمِ مُهِمی نیسْتْ  | kˈeː ˈenɡɑr ˈaslan barˈɑjaʃ ɑdˈame mˈohemˌi nˈist
 127 | وَ اینْ کارْ  | vˈa iːn kˈɑr
 128 | بَرایِ هَرْ دُیِ آنْها  | bˌarɑjˈe har dˈoje ˈɑnhɑ
 129 | هَیَجانِ اَنْگیزْ اَسْتْ  | hˌajadʒˈɑne ˈaːnɡiz ˈast
 130 | چُنْ دَقیقَنْ بَرعَکْسِ حَقیقَتْ اَسْتْ  | tʃˈon daq1ˈiq1an barˈaːkse haq1ˈiq1at ˈast
 131 | پَسْ اَلْقابِ ناشایِسْتْ تَبْدیلْ می‌شَوَنْدْ  | pˈas alq1ˈɑbe nɑʃˈɑjest tˈabdil miʃˈavand
 132 | بِ نِشانِ‌هایِ مُشْتَرَکِ وَفاداری  | beː neʃˈɑnehɑjˈe mˌoʃtarˈake vafˈɑdɑrˌi
 133 | وَ اِطْمینانِ دُ طَرَفِ‌یِ آنْها  | vˈa ˌetminˈɑne dˈo tarˈafeːjˈe ˈɑnhɑ
 134 | خُشونَتْ  | xoʃˈunat
 135 | بَرْخَلافِ مَعْمولْ کِ خَطَرْناکْ اَسْتْ  | barxalˈɑfe mˈaʔmuːl kˈeː xatˈarnɑk ˈast
 136 | دَرْ رَخْتِخابْ هیچْ خَطَری نَدارَدْ  | dˈar raxtˈexɑb hˈitʃ xatˈari nˈadɑrˌad
 137 | می‌تَوانْ بِ دورْ اَزْ خَطَرِ  | mitˈavɑn beː dˈuːr az xatˈare
 138 | مِقْداری زورْ صَرْفْ کَرْدْ  | meq1dˈɑri zˈuːr sˈarf kˈard
 139 | طُری کِ هیچْ یِکْ اَزْ دُ طَرَفْ ناراحَتْ نَشَوَنْدْ  | tˈori kˈeː hˈitʃ jˈek az dˈo tˈaraf nɑrˈɑhat naʃˈavand
 140 | رَبیعْ می‌تَوانَدْ خُشونَتِ آنی‌اَشْ را کامِلَنْ تَحْتِ کُنْتُرُلِ خُدْ نِگَهْ دارَدْ  | rˈabiʔ mitavˈɑnad xˌoʃunˈate ˌɑniaʃ rɑ kɑmˈelan tahtˈe kˈontorˌole xod nˈeɡah dˈɑrad
 141 | حَتّا وَقْتی باعِثِ تَقْویَتِ اِنْعِطافِ پَذیری کِرِسْتِنْ شَوَدْ  | hˌattˈɑ vˈaq1ti bˈɑʔesˌe tˌaq1vijˈate ˌenʔetˈɑfe pazˈiri kerˈesten ʃavˈad
 142 | هَرْ دُ دَرْ کودَکی  | har dˈo dˈar kuːdˈaki
