 000 | « شَأْنِ خانِ داری صَفْحِ‌یِ صَدْ وَ پَنْجاهْ وَ هَفْتْ  | ʃˈaʔne xˈɑneː dˈɑri sˈafheːjˈe sˈad vˈa pandʒˈɑh vˈa hˈaft
 001 | رَبیعْ وَ کِرِسْتِنْ  | rˈabiʔ vˈa kerˈesten
 002 | زُجِ مُدِرْنی هَسْتَنْدْ  | zˈoːdʒe modˈerni hˈastand
 003 | پَسْ کارْها را بَرْ اَساسِ تَوافُقِ پیچیدِ‌ای با هَمْ قِسْمَتْ می‌کُنَنْدْ  | pˈas kˈɑrhɑ rɑ bar ˈaːsˈɑse tˌavɑfˈoq1e pitʃˈideːiː bɑ hˈam q1ˈesmat mikˈonand
 004 | رَبیعْ پَنْجْ روزِ هَفْتِ‌یِ سَرْکارْ می‌رَوَدْ  | rˈabiʔ pˈandʒ rˈuːze hˈafteːjˈe sˈarkɑr mirˈavad
 005 | اَمّا جُمْعِ‌ها بعَداَزْظُهْرْ زودْتَرْ بِ خانِ می‌آیَدْ  | ˈammˌɑ dʒˈomʔeːhɑ badˈazzohr zˈuːdtar beː xˈɑneː miˈɑjad
 006 | تا مُراقِبِ بَچِّ‌ها باشَدْ  | tɑː mˌorɑq1ˈebe batʃtʃˈeːhɑ bˈɑʃad
 007 | وَ اَلْبَتِّ اینْ مَسْئولیَتْ را صُبْح‌هایِ شَنْبِ  | vˈa albˈatteː iːn mˌasʔuːlˈiːjat rɑ sˈobhhɑjˈe ʃˈanbeː
 008 | وَ بِعَدازَظَهْرَهایِ یِکْشَنْبِ هَمْ بِ عُهْدِ دارَدْ  | vˈa beaːdˈɑzazˌahrahˈɑje jekʃˈanbeː hˈam beː ˈohdeː dˈɑrad
 009 | کِرِسْتِنِ دُشَنْبِ‌ها وَ سِ شَنْبِ‌ها وَ چاهارْشَنْبِ‌ها  | kˌerestˈene doʃˈanbeːhɑ vˈa sˈeː ʃˈanbeːhɑ vˈa tʃˌɑhɑrʃˈanbeːhˈɑ
 010 | تا ساعَتِ دُ سَرِ کارْ اَسْتْ  | tɑː sɑʔˈate dˈo sˈare kˈɑr ˈast
 011 | آخَرِ هَفْتِ‌ها هَمْ شَنْبِ‌ها بعَداَزْظُهْرْ  | ɑxˈare hˈafteːhɑ hˈam ʃˈanbeːhɑ badˈazzohr
 012 | وَ یِکْشَنْبِ‌ها صُبْحْ را  | vˈa jekʃˈanbeːhɑ sˈobh rˈɑ
 013 | با بَچِّ‌ها می‌گُذَرانْدْ  | bɑ batʃtʃˈeːhɑ miɡozˈarɑnd
 014 | رَبیعِ حَمّامِ جُمْعِ‌هایِ بَچِّ‌ها را اَنْجامْ می‌دَهَدْ  | rˌabiʔˈe hammˈɑme dʒˈomʔeːhɑjˈe batʃtʃˈeːhɑ rɑ ˈaːndʒˈɑm midˈahad
 015 | وَ چاهارْ شَبْ دَرْ هَفْتِ‌یِ شامِ سَبُکْ آمادِ می‌کُنَدْ  | vˈa tʃˈɑhɑr ʃˈab dˈar hˈafteːjˈe ʃˈɑme sˈabok ˈɑmˈɑdeː mikˈonad
 016 | کِرِسْتِنِ خُراکی وَ اَقْلامِ مُرِدِ نیازِ خانِ را خَریداری می‌کُنَدْ  | kˌerestˈene xorˈɑki vˈa ˈaːq1lˈɑme morˈede nijˈɑze xˈɑneː rɑ xˌaridˈɑri mikˈonad
 017 | وَ رَبیعْ مَسْئولِ زُبالِ‌ها  | vˈa rˈabiʔ masʔˈuːle zobˈɑleːhˈɑ
 018 | وَ ماشینْ وَ باغْچِ اَسْتْ  | vˈa mˈɑʃin vˈa bˈɑq1tʃe ˈast
 019 | پَنْجْ شَنْبِ عَصْرْ اَسْتْ  | pˈandʒ ʃˈanbeː ˈaːsr ˈast
 020 | وَ تازِ ساعَتْ اَزْ هَفْتْ گُذَشْتِ  | vˈa tˈɑzeː sˈɑʔat az hˈaft ɡozˈaʃteː
 021 | رَبیعْ  | rˈabiʔ
 022 | اَزْ صُبْحِ اِمْروزْ دَرْ چاهارْ جَلَسِ شِرْکَتْ کَرْدِ  | az sˈobhe emrˈuz dˈar tʃˈɑhɑr dʒalˈaseː ʃˈerkat kˈardeː
 023 | با یِکْ تَأْمینِ کُنَنْدِ‌یِ کاشیِ نامُوَفَّقْ سَرُکارْ داشْتِ  | bɑ jˈek taʔmˈine konˈandeːjˈe kˈɑʃiˌe nɑmˈovaffˌaq1 sarˈokɑr dˈɑʃteː
 024 | تَصَوُّرِ غَلَطی را راجِعْ بِ تَخْفیف‌هایِ مالیاتی بَرْطَرَفْ کَرْدِ  | tˌasavvˈore q1alˈati rɑ rˈɑdʒeʔ beː tˈaxfifhɑjˈe mˈɑliˌɑti bartˈaraf kˈardeː
 025 | اَلْبَتِّ اُمیدْوارْ اَسْتْ کِ مُؤَثِّرْ بودِ_باشَدْ  | albˈatteː ʔomˈidvɑr ˈast kˈeː moʔˈasser bˈuːdeː bˈɑʃad
 026 | وَ سَعْیْ کَرْدِ  | vˈa sˈaʔj kˈardeː
 027 | نَظَرِ مُدیرِ مالیِ جَدیدْ را  | nˈazarˌe modˈire mˈɑliˌe dʒˈadid rˈɑ
 028 | راجِعْ بِ بَرْنامِ گَرْدِ هُمایی با مُشْتَریانْ  | rˈɑdʒeʔ beː barnˈɑmeː ɡˈarde homˈɑiː bɑ mˌoʃtarˈiɑn
 029 | کِ مُمْکِنْ اَسْتْ نَتایِجِ بِسیارْ خوبی  | kˈeː mˈomken ˈast nˈatˈɑjedʒˌe besˈijɑr xˈuːbi
