 000 | « رازْها صَفْحِ‌یِ صَدْ وَ نَوَدْ وَ هَفْتْ  | rˈɑzhɑ sˈafheːjˈe sˈad vˈa nˈavad vˈa hˈaft
 001 | هیچْ رابِطِ‌ای بِدونِ تَعَهُّدْ بِ صَمیمیَتِ قَلْبی آغازْ نِمی‌شَوَدْ  | hˈitʃ rˈɑbetˌeːiː bedˈuːne taʔˈahhod beː sˌamimiːjˈate q1ˈalbi ˈɑq1ˈɑz nˌemiʃavˈad
 002 | هَمْچِنینْ مَحالْ اَسْتْ بِتَوانْ تَصَوُّرْ کَرْدْ  | hamtʃˈenin mahˈɑl ˈast betˈavɑn tasˈavvor kˈard
 003 | کِ طَرَفِیْنْ  | kˈeː tarˈafejn
 004 | رابِطِ  | rˈɑbetˌeː
 005 | نَدانَنْدْ بَرایِ اینْکِ عِشْقْ اِدامِ داشْتِ_باشَدْ  | nˈadˈɑnand bˌarɑjˈe ˈinkeː ˈeːʃq1 edˈɑmeː dˈɑʃteː bˈɑʃad
 006 | بایَدْ بِسْیاری اَزْ اَفْکارِشانْ را پیشِ خُدِشانْ نِگَهْ دارَنْدْ  | bˈɑjad besjˈɑri az ˈaːfkɑrˌeʃɑn rɑ pˈiʃe xodˌeʃɑn nˈeɡah dˈɑrand
 007 | آنْقَدْرْ دَرْگیرِ صِداقَتْ هَسْتیمْ کِ اَدَبْ وَ نِزاکَتْ را فَراموشْ می‌کُنیمْ  | ˈɑnq1adr darɡˈire sedˈɑq1at hˈastim kˈeː ˈadab vˈa nezˈɑkat rɑ farˈɑmuʃ mikˈonim
 008 | هَرْگِزْ نِمی‌خاهیمْ با تَمامِ خُصوصیاتِ آزارْدَهَنْدِ‌مانْ  | hˈarɡez nˌemixˈɑhim bɑ tamˈɑme xˌosusiˈɑte ˈɑzˈɑrdahˌandeːmˈɑn
 009 | با اَفْرادی کِ بَرایِمانْ اَهَمّیَتْ دارَنْدْ  | bɑ ˈaːfrˈɑdi kˈeː barˈɑjemˌɑn ˌahammˈiːjat dˈɑrand
 010 | مُواجِهْ شَویمْ  | movˈɑdʒeh ʃˈavim
 011 | بِ هَمانْ اَنْدازِ کِ تَواناییِ اِقْرارْ صَریحْ لازِمِ‌یِ عِشْقْ اَسْتْ  | beː hamˈɑn ˈaːndˈɑzeː kˈeː tˌavɑnɑˈiːe ˈeq1rɑr sˈarih lɑzˈemeːjˈe ˈeːʃq1 ˈast
 012 | سَرْکوبْ مِقْداری خُدْداری  | sarkˈuːb meq1dˈɑri xoddˈɑri
 013 | وَ کَمی اَزْ خُدْگُذَشْتِگی دَرْ اِصْلاحِ خُدْ نیزْ مُطْمَئِنَّنْ دَرْ عِشْقِ لازِمْ اَسْتْ  | vˈa kˈami az xodɡozˈaʃteɡˌi dˈar eslˈɑhe xod nˈiz mˌotmaʔˈennan dˈar ˈeːʃq1e lˈɑzem ˈast
 014 | اِنْسانی کِ خُدَشْ تَواناییِ شَنیدَنِ هیچْ رازی را نَدارَدْ  | ensˈɑni kˈeː xˌodaʃ tˌavɑnɑˈiːe ʃˌanidˈane hˈitʃ rˈɑzi rɑ nˈadɑrˌad
 015 | اَمّا بِ نامِ صِداقَتِ مُضوعاتی را با دیگَری بِ اِشْتِراکْ میگُذارَدْ  | ˈammˌɑ beː nˈɑme sˌedɑq1ˈate mˌozuːˈɑti rɑ bɑ dˈiɡarˌi beː ˌeʃterˈɑk miɡozˈɑrad
 016 | کِ آنْقَدْرْ آسیبْ زَنَنْدِ‌اَنْدْ کِ مُمْکِنْ اَسْتْ هیچ‌گاهْ فَراموشْ نَشَوَنْدْ  | kˈeː ˈɑnq1adr ˈɑsib zanˈandeːand kˈeː mˈomken ˈast hˈitʃɡˈɑh farˈɑmuʃ naʃˈavand
 017 | بِ هیچْ وَجْهْ بِ عِشْقْ مُقَیَّدْ نیسْتْ  | beː hˈitʃ vˈadʒh beː ˈeːʃq1 moq1ˈajjad nˈist
 018 | وَ اَگَرْ مَشْکوکْ شَویمْ  | vˈa ˌaɡˈar mˈaʃkuːk ʃˈavim
 019 | چِنانْکِ اَگَرْ رابِطِ‌مانِ اَرْزِشْمَنْدْ باشَدْ  | tʃenˈɑnke ˌaɡˈar rˈɑbetˌeːmˈɑne arzˈeʃmand bˈɑʃad
 020 | بایَدْ مُدامْ مَشْکوکْ شَویمْ  | bˈɑjad mˈodɑm mˈaʃkuːk ʃˈavim
 021 | کِ طَرَف‌مانِ دُروغْ هَمْ می‌گویَدْ  | kˈeː tˈarafmˈɑne dˈoruːq1 hˈam miɡˈujad
 022 | راجِعْ بِ ذَهْنیاتَشِ قِضاوَتَشْ دَرْبارِ‌یِ شُغْلِ ما  | rˈɑdʒeʔ beː zˌahniˈɑtaʃˌe q1ˌezɑvˈataʃ darbˈɑreːjˈe ʃˈoq1le mˈɑ
