 000 | صَفْحِ‌یِ هَفْتادْ وَ نه  | sˈafheːjˈe hˈaftɑd vˈa nˈa
 001 | اِدامِ‌یِ مَهارِ ذِهْنِ  | edˈɑmeːjˈe mahˈɑre zˈehne
 002 | رَبیعْ بِ هیچْ وَجْهْ  | rˈabiʔ beː hˈitʃ vˈadʒh
 003 | دَرْ زُمْرِ‌یِ کَسانی کِ بِ خوبی اِرْتِباطْ بَرْقَرارْ می‌کُنَنْدْ قَرارْ نِمی‌گیرَدْ  | dˈar zˈomreːjˈe kasˈɑni kˈeː beː xˈuːbi ˌertebˈɑt barq1arˈɑr mikˈonand q1arˈɑr nˌemiɡˈirad
 004 | با وُجودِ اینْکِ  | bɑ vodʒˈuːde ˈinkeː
 005 | عَقایِدِ مُسْتَحْکَمی دارَدْ  | ˌaq1ɑjˈede mˌostahkˈami dˈɑrad
 006 | مُدَّتِ هاسْتْ مُتِوَجِّ شُدِ  | mˌoddˈate hˈɑst mˌotevˈadʒdʒeː ʃˈodeː
 007 | مَسیرِ بِروزِ اینْ عَقایِدْ  | masˈire berˈuːze iːn aq1ˈɑjed
 008 | پُرْ اَسْتْ اَزْ مَوانِعْ وَ مَحْدودیَت‌ها  | pˈor ˈast az mavˈɑneʔ vˈa mˌahdudˈiːjathˈɑ
 009 | وَقْتی رئَیسَشِ عِوِنِ راهْبُرْدِ جَمْعیِ جَدیدی مُعَرِّفی می‌کُنَدْ کِ طِبْقِ آنْ  | vˈaq1ti rˌaiːsˈaʃe ʔevˈene rɑhbˈorde dʒamʔˈie dʒadˈidi mˌoʔarrˈefi mikˈonad kˈeː tˈebq1e ˈɑn
 010 | بایَدْ بِ جایِ تَمَرْکُزْ بَرْ قَرارِ دادْهایِ دُلَتِ مَحَلّی  | bˈɑjad beː dʒˌɑje tamˈarkoz bar q1arˈɑre dˈɑdhˈɑje dˈolatˌe mahˈalli
 011 | بیشْتَرْ بَرْ بَخْشِ نَفْتْ مُتِمَرْکِزْ شَوَنْدْ  | bˈiʃtar bar bˈaxʃe nˈaft mˌotemˈarkez ʃˈavand
 012 | رَبیعِ کاری را کِ هَرْ کَسِ دیگَری مُمْکِنْ بودْ اَنْجامْ دَهَدْ نِمی‌کُنَدْ  | rˌabiʔˈe kˈɑri rɑ kˈeː har kˈase dˈiɡarˌi mˈomken bˈuːd ˈaːndʒˈɑm dˈahad nˌemikˈonad
 013 | او می‌تَوانِسْتْ دَرْخاسْتِ جَلَسِ دَهَدْ  | ˈuː mitˈavɑnˌest darxˈɑste dʒalˈaseː dˈahad
 014 | وَ نیمْ ساعَتی با او  | vˈa nˈim sɑʔˈati bɑ ˈuː
 015 | دَرْ اُتاقِ کُنْفِرانْسِ طَبَقِ‌یِ بالا  | dˈar otˈɑːq1e kˌonferˈɑnse tabˈaq1eːjˈe bˈɑlɑ
 016 | با چِشْمِ اَنْدازی کِ بِ کالِتونْ هیلْ دارَدْ بِنِشینَدْ  | bɑ tʃˈeʃme ˈaːndˈɑzi kˈeː beː kˈɑletˌun hˈil dˈɑrad beneʃˈinad
 017 | وَ تُضیحْ بِدَهَدْ  | vˈa tˈozih bedˈahad
 018 | کِ چِرا تَغییْرِ سیاسَتِ رئَیسِ  | kˈeː tʃˈerɑ taq1ˈiːre sˌijɑsˈate raˈiːse
 019 | مُمْکِنْ اَسْتْ  | mˈomken ˈast
 020 | نه تَنْها اِشْتِباهْ اَزْ کارْ دَرْ بیایَدْ  | nˈa tˈanhɑ eʃtˈebɑh az kˈɑr dˈar bijˈɑjad
 021 | بَلْکِ شایَدْ خَطَرْناکْ هَمْ باشَدْ  | bˈalkeː ʃˈɑjad xatˈarnɑk hˈam bˈɑʃad
 022 | اَمّا بِ جایِ اینْ کارْ  | ˈammˌɑ beː dʒˌɑje iːn kˈɑr
 023 | بیشْتَرْ سُکوتْ اِخْتیارْ می‌کُنَدْ  | bˈiʃtar sˈokuːt extˈijɑr mikˈonad
 024 | وَ بِ چَنْدْ اِشارِ نامَفْهومْ بَسَنْدِ  | vˈa beː tʃˈand eʃˈɑreː nɑmˈafhuːm basˈandeː
 025 | کَرْدِ  | kˈardeː
 026 | وَ دَرْ خیالِ خُدَشْ اُمیدْوارْ اَسْتْ کِ دیگَرانْ  | vˈa dˈar xiˈɑle xˌodaʃ ʔomˈidvɑr ˈast kˈeː diɡˈarɑn
 027 | با تَرْفَنْدِ جادویی مُتِوَجِّ‌یِ دیدْگاه‌یِ او بِشَوَنْدْ  | bɑ tarfˈande dʒɑdˈuiː mˌotevˈadʒdʒeːjˈe didɡˈɑhjˈe ˈuː beʃˈavand
 028 | هَمینْطُرْ وَقْتی مُتِوَجِّ می‌شَوَدْ کِ گِما  | hamˈintoːr vˈaq1ti mˌotevˈadʒdʒeː miʃavˈad kˈeː ɡemˈɑ
 029 | کارْمَنْدِ تازِ‌یِ وارِدی  | kɑrmˈande tˈɑzeːjˈe vˈɑredˌi
 030 | کِ بَرایِ کُمَکْ بِ او دَرْ کاهِشِ حَجْمِ کارَشْ اِسْتِخْدامْ شُدِ  | kˈeː bˌarɑjˈe kˈomak beː ˈuː dˈar kɑhˈeʃe hˈadʒme kˈɑraʃ ˌestexdˈɑm ʃˈodeː
 031 | بِسْیاری اَزْ مُحاسِباتَشْ اِشْتِباهْ اَسْتْ  | besjˈɑri az mˌohɑsebˈɑtaʃ eʃtˈebɑh ˈast
 032 | رَبیعْ اَزْ دَرونْ بِ هَمْ می‌ریزَدْ  | rˈabiʔ az dˈarun beː hˈam mirˈizad
 033 | اَمّا هیچْوَقْتْ مُضوع را با خُدِ او دَرْ میانْ نِمیگُذارَدْ  | ˈammˌɑ hˈitʃvaq1t mˈozuː rɑ bɑ xˌode ˈuː dˈar mˈiɑn nˈemiɡˌozɑrˌad
