 000 | « صَفْحِ‌یِ چِهِلْ وَ نه  | sˈafheːjˈe tʃˈehel vˈa nˈa
 001 | اِدامِ‌یِ دَرْخاسْتِ اِزْدِواجِ  | edˈɑmeːjˈe darxˈɑste ˌezdevˈɑdʒe
 002 | او اَزْ کِرِسْتِنِ دَرْخاسْتِ اِزْدِواجْ می‌کُنَدْ  | ˈuː az kˌerestˈene darxˈɑste ezdˈevɑdʒ mikˈonad
 003 | چُنْ کارِ بِسیارْ خَطَرْناکی بِ نَظَرْ می‌رِسَدْ  | tʃˈon kˈɑre besˈijɑr xˌatarnˈɑki beː nˈazar mirˈesad
 004 | اَگَرْ اینْ اِزْدِواجْ  | ˌaɡˈar iːn ezdˈevɑdʒ
 005 | با شِکَسْتْ مُواجِهْ شَوَدْ  | bɑ ʃˈekast movˈɑdʒeh ʃavˈad
 006 | زِنْدِگیِ هَرْ دُیِ آنْها تَباهْ می‌شَوَدْ  | zˈendeɡˌie har dˈoje ˌɑnhɑ tabˈɑh miʃavˈad
 007 | رَبیعْ تَصْدیقْ می‌کُنَدْ  | rˈabiʔ tˈasdiq1 mikˈonad
 008 | آنْهایی کِ می‌گویَنْدْ اِمْروزِ دیگَرْ  | ɑnhˌɑiː kˈeː miɡˈujand emrˈuzeː dˈiɡar
 009 | نیازی بِ اِزْدِواجْ کَرْدَنْ نیسْتْ  | nijˈɑzi beː ezdˈevɑdʒ kˈardan nˈist
 010 | وَ مُطْمَئِن‌تَرْ اَسْتْ کِ فَقَطْ با هَمْ زِنْدِگی کُنیمْ  | vˈa mˈotmˌaentar ˈast kˈeː fˈaq1at bɑ hˈam zˈendeɡˌi kˈonim
 011 | عَمَلَنْ دُرُسْتْ می‌گویَنْدْ  | amˈalan dˈorost miɡˈujand
 012 | اَمّا آنْها  | ˈammˌɑ ˈɑnhɑ
 013 | اَزْ جَذّابیَتِ عاطِفیِ اینْ خَطَرْ بی خَبَرَنْدْ  | az dʒˌazzɑbiːjˈate ˈɑtefˌie iːn xˈatar bi xˈabarˌand
 014 | اَزْ قَرارْ دادِنِ خُدْ وَ مَعْشوقِ خُدْ  | az q1arˈɑr dˈɑdenˌe xod vˈa maʔʃˈuq1e xˈod
 015 | دَرْ تَجْرُبِ‌ای کِ تَنْها کَمی پیچْ وَ خَمْ دَرْ مَسیرِ  | dˈar tadʒrˈobeiː kˈeː tˈanhɑ kˈami pˈitʃ vˈa xˈam dˈar masˈire
 016 | مُمْکِنْ اَسْتْ بِ تَباهیِ هَرْ دُ مُنْجَرْ شَوَدْ  | mˈomken ˈast beː tabˈɑhiˌe har dˈo mˈondʒar ʃavˈad
 017 | رَبیعْ  | rˈabiʔ
 018 | بَرایِ اِثْباتِ سَرْسِپُرْدِگی‌اَشْ  | bˌarɑjˈe esbˈɑte sarsˈepordˌeɡiˈaʃ
 019 | حاضِرْ اَسْتْ با تَمامِ وُجودْ  | hˈɑzer ˈast bɑ tamˈɑme vˈodʒuːd
 020 | دَرْ راهِ عِشْقْ تَباهْ شَوَدْ  | dˈar rˈɑhe ˈeːʃq1 tabˈɑh ʃavˈad
 021 | اینْکِ عَمَلَنْ نیازی نیسْتْ اِزْدِواجْ کُنیمْ  | ˈinkeː amˈalan nijˈɑzi nˈist ezdˈevɑdʒ kˈonim
 022 | ضَرورَتِ اِزْدِواجْ را اَزْ نَظَرِ عاطِفی  | zˌaruːrˈate ezdˈevɑdʒ rɑ az nˈazarˌe ˈɑtefˌi
 023 | بیشْتَرْ نِشانْ می‌دَهَدْ  | bˈiʃtar nˈeʃɑn midˈahad
 024 | مُزْدَوَجْ بودَنْ شایَدْ با اِحْتیاطِ مُحافِظِ کاری  | mozdˈavadʒ bˈuːdan ʃˈɑjad bɑ ˌehtijˈɑte mˌohɑfˈezeː kˈɑri
 025 | وَ تَرْسْ هَمْراهْ باشَدْ  | vˈa tˈars hamrˈɑh bˈɑʃad
 026 | اَمّا اِزْدِواجْ کَرْدَنْ تَمامَنْ مُتَفاوِتْ اَسْتْ  | ˈammˌɑ ezdˈevɑdʒ kˈardan tamˈɑman mˌotafˈɑvet ˈast
 027 | هَرْ چِ بیپْرْوا‌تَرْ  | har tʃeː biprvˈɑtˈar
 028 | دَرْخاسْتِ اِزْدِواجِ جَذّابْتَرْ وَ رومانْتیک‌تَرِ  | darxˈɑste ˌezdevˈɑdʒe dʒazzˈɑbtar vˈa ruːmˈɑntiktˈare
 029 | اِزْدِواجْ اَزْ نَظَرِ رَبیعْ  | ezdˈevɑdʒ az nˈazarˌe rˈabiʔ
 030 | نُقْطِ‌یِ اُجِ مَسیری تَهَوُّرِ آمیزْ  | nˈoq1teːjˈe ˈoːdʒe masˈiri tˌahavvˈore ˈɑmiz
 031 | بِسویِ صَمیمیَتِ مُطْلَقْ اَسْتْ  | bˌesujˈe sˌamimiːjˈate mˈotlaq1 ˈast
 032 | دَرْخاسْتِ اِزْدِواجْ  | darxˈɑste ezdˈevɑdʒ
 033 | دارایِ تَمامِ جَذّابیَتیسْتْ  | dˈɑrˈɑje tamˈɑme dʒˌazzɑbiːjˈatist
 034 | کِ پَریدَنْ اَزْ پُرْتَگاهی مُرْتَفَعْ  | kˈeː parˈidan az portaɡˈɑhi mortˈafaʔ
 035 | با چَشْمانِ بَسْتِ دارَدْ  | bɑ tʃaʃmˈɑne bˈasteː dˈɑrad
 036 | بِ اینْ اُمیدْ وَ با اینْ اِطْمینانْ  | beː iːn ˈomid vˈa bɑ iːn etmˈinɑn
 037 | کِ دیگَری آنْ پایینْ باشَدْ  | kˈeː dˈiɡarˌi ɑn pˈɑjin bˈɑʃad
 038 | وَ ما را بِگیرَدْ  | vˈa mɑ rɑ beɡˈirad
 039 | او دَرْخاسْتِ اِزْدِواجْ می‌دَهَدْ  | ˈuː darxˈɑste ezdˈevɑdʒ midˈahad
 040 | چُنْ می‌خاهَدْ  | tʃˈon mixˈɑhad
 041 | آنْچِ بِیْنِ او وَ کِرِسْتِنْ اَسْتْ حِفْظْ شَوَدْ  | ˌɑntʃe bˈejne ˈuː vˈa kerˈesten ˈast hˈefz ʃavˈad
 042 | تَسْبیطْ شَوَدْ  | tˈasbit ʃavˈad
 043 | او اُمیدْوارْ اَسْتْ با اِزْدِواجِ  | ˈuː ʔomˈidvɑr ˈast bɑ ˌezdevˈɑdʒe
 044 | اینْ حِسِ شوریدِگی جاوِدانِ  | iːn hˈese ʃˌuːridˈeɡi dʒˈɑvedˌɑneː
 045 | شَوَدْ  | ʃavˈad
 046 | خاطِرِ‌ای وُجودْ دارَدْ  | xˈɑterˌeːiː vˈodʒuːd dˈɑrad
 047 | کِ او بَرایِ یادآوَریِ آنْ حالْ وَ هَوایِ فَراموشْ نَشُدَنی  | kˈeː ˈuː bˌarɑjˈe jɑdˈɑvarˌie ɑn hˈɑl vˈa hˈavɑjˌe farˈɑmuʃ nˈaʃodˌani
 048 | بارْها وَ بارْها  | bˈɑrhɑ vˈa bˈɑrhɑ
 049 | آنْ را مُرورْ خاهَدْ_کَرْدْ  | ɑn rɑ mˈorur xˈɑhad kˈard
 050 | آنْها  | ˈɑnhɑ
 051 | دَرْ باشْگاهِ شَبانِ‌ای دَرْ خیابانِ جُرْجْ هَسْتَنْدْ  | dˈar bˈɑʃɡˈɑhe ʃabˈɑneːiː dˈar xiˈɑbɑnˌe dʒˈordʒ hˈastand
 052 | شَنْبِ شَبْ اَسْتْ  | ʃˈanbeː ʃˈab ˈast
 053 | رویِ پِیْسْتْ رَقْصَنْدْ  | rujˈe pˈejst rˈaq1sand
 054 | غَرْقْ دَرْ نُرَهایِ رَقْصانِ اَرْغَوانی وَ زَرْدِ  | q1ˈarq1 dˈar norˈahˈɑje raq1sˈɑne ˌarq1avˈɑni vˈa zˈarde
 055 | آهَنْگِ هیپ‌هاپْ  | ɑhˈanɡe hˈiphˈɑp
 056 | وَ هَمْخانیِ شورِ اَنْگیزِ شُعار‌هایِ وَرْزِشْگاهی  | vˈa hamxˈɑniˌe ʃˈuːre ˈaːnɡizˌe ʃˈoʔɑrhɑjˈe vˌarzeʃɡˈɑhi
 057 | کِ یِکی دَرْ میانْ پَخْشْ می‌شَوَنْدْ  | kˈeː jˈeki dˈar mˈiɑn pˈaxʃ miʃˈavand
 058 | کِرِسْتِنِ  | kˌerestˈene
 059 | کَفْشِ وَرْزِشی پوشیدِ  | kˈafʃe varzˈeʃi puːʃˈideː
 060 | با شُرْتِ مَخْمَلیِ مِشْکی  | bɑ ʃˈorte mˌaxmalˈie mˈeʃki
 061 | وَ تاپِ توریِ مِشْکی  | vˈa tˈɑpe tuːrˈie mˈeʃki
 062 | رَبیعْ می‌خاهَدْ  | rˈabiʔ mixˈɑhad
 063 | عَرَقِ رویِ شَقیقِ‌هایِ او را پاکْ کُنَدْ  | arˈaq1e rujˈe ʃaq1ˈiq1eːhɑjˈe ˈuː rɑ pˈɑk kˈonad
 064 | وَ او را دَرْ آغوشِ خُدْ بِچَرْخانْدْ  | vˈa ˈuː rɑ dˈar ˈɑq1uːʃˌe xod betʃarxˈɑnd
 065 | موسیقی وَ هَمْدِلیِ رَقْصَنْدِ‌ها  | muːsˈiq1i vˈa hamdelˈie raq1sˈandehˈɑ
 066 | نُیَدَبْخَشِ پایانِ هَمیشِگی  | nojˈadabxˌaʃe pˈɑjɑnˌe hˌamiʃˈeɡi
 067 | رَنْجْ وَ جُدایی اَسْتْ  | rˈandʒ vˈa dʒodˈɑiː ˈast
 068 | اَزْ آنْجا خارِجْ می‌شَوَنْدْ  | az ˈɑndʒˈɑ xˈɑredʒ miʃˈavand
 069 | وَ بِ تِراسی می‌رَوَنْدْ  | vˈa beː terˈɑsi mirˈavand
 070 | کِ فَقَطْ با نورِ تِعْدادی شَمْعِ بُزُرْگْ  | kˈeː fˈaq1at bɑ nˈure tˈeʔdɑdˌi ʃˈamʔe bozˈorɡ
 071 | واقِعْ دَرْ اَطْرافِ نَرْدِ‌ها رُشَنْ شُدِ_اَسْتْ  | vˈɑq1eʔ dˈar ˈaːtrˈɑfe nˈardeːhɑ rˈoʃan ʃˈodeː ˈast
 072 | شَبِ آرامی اَسْتْ وَ کائِناتْ گَرْدِ آنْها آمَدَنْدْ  | ʃˈabe ˈɑrˈɑmi ˈast vˈa kˈɑʔenˌɑt ɡˈarde ˌɑnhɑ ɑmˈadand
 073 | کِرِسْتِنْ بِ کَهْکِشانِ آنَدَرومْدا اِشارِ می‌کُنَدْ  | kerˈesten beː kˌahkeʃˈɑne ˈɑnadˌaruːmdˈɑ eʃˈɑreː mikˈonad
 074 | هَواپِیْمایی  | hˈavɑpˌejmɑˌiː
 075 | بَرْ فَرازِ کاخِ عِدینْبِرُ مُتِمایِلْ می‌شَوَدْ  | bar farˈɑze kˈɑxe ʔˌedinbˈero mˌotemˈɑjel miʃavˈad
 076 | بَعْدْ صافْ می‌شَوَدْ  | bˈaʔd sˈɑf miʃavˈad
 077 | تا دَرْ فُرودْگاهْ فُرودْ بیایَدْ  | tɑː dˈar fˌoruːdɡˈɑh fˈoruːd bijˈɑjad
 078 | دَرْ آنْ لَحْظِ رَبیعْ اِحْساسْ می‌کُنَدْ  | dˈar ɑn lˈahzeː rˈabiʔ ˈehsɑs mikˈonad
 079 | کِ بِدونِ تَرْدیدْ  | kˈeː bedˈuːne tˈardid
 080 | اینْ هَمانْ زَنی اَسْتْ کِ میخاهَدْ پا بِ پایَشْ پیرْ شَوَدْ  | iːn hamˈɑn zˈani ˈast kˈeː mixˈɑhad pˈɑ beː pˈɑjaʃ pˈir ʃavˈad
 081 | اَلْبَتِّ چَنْدْ جَنْبِ اَزْ اینْ مُقِعیَتْ را  | albˈatteː tʃˈand dʒˈanbeː az iːn mˌoq1eʔˈiːjat rˈɑ
 082 | نِمی‌تَوانَدْ با اِزْدِواجِ حِفْظْ یا تَسْبیطْ کُنَدْ  | nˌemitavˈɑnad bɑ ˌezdevˈɑdʒe hˈefz jɑː tˈasbit kˈonad
 083 | آرامِشِ اینْ شَبِ عَظیمْ وَ پُرْسِتارِ  | ˌɑrɑmˈeʃe iːn ʃˈabe ˈaːzim vˈa porsetˈɑre
 084 | لِذَّتِ جَوییِ وافِرِ اینْ باشْگاهِ پُرْشورْ  | lezzˈate dʒavˈiːe vˈɑferˌe iːn bˈɑʃɡˈɑhe pˈorʃur
 085 | نَداشْتَنِ مَسْئولیَتِ  | nˈadˈɑʃtanˌe mˌasʔuːliːjˈate
 086 | یِکْشَنْبِ تَنِ پَرْوَری کِ پیشِ رو اَسْتْ کِ تا ظُهْرْ میخابَنْدْ  | jekʃˈanbeː tˈane parvˈari kˈeː pˈiʃe rˈu ˈast kˈeː tɑː zˈohr mixˈɑband
 087 | سَرْحالی کِرِسْتِنْ  | sarhˈɑli kerˈesten
 088 | وَ رِضایَتِ خاطِرِ رَبیعِ  | vˈa rˌezɑjˈate xˈɑterˌe rˌabiʔˈe
 089 | او تَنْها  | ˈuː tˈanhɑ
 090 | با یِکْ اِحْساسِ اِزْدِواجْ نِمی‌کُنَدْ  | bɑ jˈek ehsˈɑse ezdˈevɑdʒ nˌemikˈonad
 091 | کِ بِخاهَدْ تا اَبَدْ حِفْظَشْ کُنَدْ  | kˈeː bexˈɑhad tɑː ˈabad hˈefzaʃ kˈonad
 092 | بَلْکِ با یِکْ شَخْصْ اِزْدِواجْ می‌کُنَدْ  | bˈalkeː bɑ jˈek ʃˈaxs ezdˈevɑdʒ mikˈonad
 093 | کِ دَرْ کَمالِ خُشِ شانْسی  | kˈeː dˈar kamˈɑle xˈoʃe ʃˈɑnsi
 094 | تَوانِسْتِ اِحْساسَشْ را با او  | tˈavɑnˌesteː ehsˈɑsaʃ rɑ bɑ ˈuː
 095 | دَرْ شَرایِطی بِسیارْ خاصِ  | dˈar ʃarˈɑjetˌi besˈijɑr xˈɑse
 096 | ویژِ وَ ناپایْدارْ شَریکْ شَوَدْ  | vˈiʒeː vˈa nɑpˈɑjdɑr ʃˈarik ʃavˈad
 097 | دَرْخاسْتِ اِزْدِواجْ  | darxˈɑste ezdˈevɑdʒ
 098 | دَرْ یِکْ سَطْحْ  | dˈar jˈek sˈath
 099 | بِ آنْچِ رَبیعْ دُنْبالَشْ میدودْ مَرْبوطْ می‌شَوَدْ  | beː ˌɑntʃe rˈabiʔ donbˈɑlaʃ midˈuːd mˈarbut miʃavˈad
 100 | وَ اَلْبَتِّ دَرْ سَطْحی دیگَرْ  | vˈa albˈatteː dˈar sˈathi dˈiɡar
 101 | وَ شایَدْ بِ هَمانْ اَنْدازِ  | vˈa ʃˈɑjad beː hamˈɑn ˈaːndˈɑzeː
 102 | بِ آنْچِ اَزْ آنْ میگُریزَدْ  | beː ˌɑntʃe az ɑn miɡorˈizad
 103 | چَنْدْ ماهْ قَبْلْ اَزْ مُلاقاتَشْ با کِرِسْتِنْ  | tʃˈand mˈɑh q1ˈabl az mˌolɑq1ˈɑtaʃ bɑ kerˈesten
 104 | با زُجی شامْ خُرْدْ کِ دوسْتانِ قَدیمی‌اَشْ  | bɑ zˈoːdʒi ʃˈɑm xˈord kˈeː dustˈɑne q1adˈimiˈaʃ
 105 | اَزْ دُرانِ دانِشْگاهِ سالامانْکا بودَنْدْ  | az doːrˈɑne dˈɑneʃɡˈɑhe sˈɑlˈɑmˈɑnkˈɑ bˈuːdand
 106 | سَرِ شامْ سَرْحالْ وَ شادابْ بودَنْدْ  | sˈare ʃˈɑm sˈarhɑl vˈa ʃˈɑdˈɑb bˈuːdand
 107 | وَ راجِعْ بِ اَخْبارِ گَپْ میزَدَنْدْ  | vˈa rˈɑdʒeʔ beː ˈaːxbɑrˌe ɡˈap mizˈadand
 108 | وَقْتی هَرْ سِ نَفَرْ شانْ  | vˈaq1ti har sˈeː nˈafar ʃˈɑn
 109 | اَزْ رِسْتورانِ خیابانِ ویکْتُریا بیرونْ آمَدَنْدْ  | az rˌesturˈɑne xiˈɑbɑnˌe vˌiktorˈijɑ bˈiruːn ɑmˈadand
 110 | مارْتا  | mˈɑrtˈɑ
 111 | یَقِ‌یِ کُتِ شُتُری رَنْگْ ژَوانْ را رو  | jˈaq1eːjˈe kˈote ʃotˈori rˈanɡ ʒavˈɑn rɑ rˈu
 112 | بِ پایینْ صافْ کَرْدْ  | beː pˈɑjin sˈɑf kˈard
 113 | وَ شالِ گَرْدَنِ سُرْخْ رَنْگَشْ را  | vˈa ʃˈɑle ɡardˈane sˈorx rˈanɡaʃ rˈɑ
 114 | بَرایَشْ دورِ گَرْدَنَشْ پیچیدْ  | barˈɑjaʃ dˈuːre ɡardˈanaʃ pˈitʃid
 115 | اینْ رَفْتارْ چِنانْ تُاَمْ با تَوَجُّه‌یِ صادِقانِ وَ مِهْرْ آمیزْ بودْ  | iːn raftˈɑr tʃenˈɑn tˈoːʔam bɑ tˈavadʒdʒˌohjˈe sˈɑdeq1ˌɑneː vˈa mˈeːhr ˈɑmiz bˈuːd
 116 | کِ بِ طَبْعِ آنْ  | kˈeː beː tabʔˈe ˈɑn
