 000 | صَفْحِ‌یِ نَوَدْ وَ نه اِدامِ‌یِ مُقَصِّرِ کُلّیِ  | sˈafheːjˈe nˈavad vˈa nˈa edˈɑmeːjˈe mˌoq1assˈere kollˈie
 001 | جَهانْ بِ طَرَقّی بیشُمارْ  | dʒˈahɑn beː tarˈaq1q1i biʃˈomɑr
 002 | دائِمَنْ ما را می‌آزارَدْ سَرْخُرْدِ می‌کُنَدْ ناکامْ می‌گُذارَدْ وَ می‌رَنْجانْدْ  | dɑʔˈeman mɑ rɑ miˈɑzˈɑrad sarxˈordeː mikˈonad nɑkˈɑm miɡozˈɑrad vˈa mirandʒˈɑnd
 003 | ما را مُعَطَّلْ می‌کُنَدْ  | mɑ rɑ moʔˈattal mikˈonad
 004 | تَلاش‌هایِ خَلاقانِ‌یِ ما را طُرْدْ می‌کُنَدْ  | talˈɑʃhɑjˈe xalˈɑq1ɑnˌeːjˈe mɑ rɑ tˈord mikˈonad
 005 | پیشْرَفْت‌هایِ ما را نادیدِ می‌گیرَدْ  | pˈiʃrafthɑjˈe mɑ rɑ nɑdˈideː miɡˈirad
 006 | بِ آدَم‌هایِ بی خِرَدْ پاداشْ می‌دَهَدْ  | beː ˈɑdamhɑjˈe bi xˈerad pˈɑdˈɑʃ midˈahad
 007 | وَ بُلَنْدْپَرْوازی‌هایِ ما را  | vˈa bolandparvˈɑzihɑjˈe mɑ rˈɑ
 008 | دَرْ کَرانِ‌هایِ بی رَحْمْ وَ جانِ فَرْسایِ خُدْ  | dˈar karˈɑneːhɑjˈe bi rˈahm vˈa dʒˈɑne farsˈɑje xˈod
 009 | تَباهْ می‌کُنَدْ  | tabˈɑh mikˈonad
 010 | وَ تَقْریبَنْ هیچْ وَقْتْ راجِعْ بِ هیچْکُدامِشانْ  | vˈa taq1rˈiban hˈitʃ vˈaq1t rˈɑdʒeʔ beː hˌitʃkodɑmˈeʃɑn
 011 | اِجازِ‌یِ شُکوهْ کَرْدَنْ نَداریمْ  | edʒˈɑzeːjˈe ʃˈokuːh kˈardan nˈadˈɑrim
 012 | بِسیارْ دُشْوارْ اَسْتْ کِ دَرْیابیمْ  | besˈijɑr dˈoʃvɑr ˈast kˈeː darjˈɑbim
 013 | مُقَصِّرِ واقِعی کیسْتْ  | mˌoq1assˈere vˈɑq1eʔˈi kˈist
 014 | وَ بِسیارْ خَطَرْناکْ اَسْتْ کِ گَلِّ  | vˈa besˈijɑr xatˈarnɑk ˈast kˈeː ɡˈalleː
 015 | کُنیمْ  | kˈonim
 016 | حَتّا وَقْتی بِ یَقینْ می‌دانیمْ مُقَصِّرِ واقِعی کیسْتْ  | hˌattˈɑ vˈaq1ti beː jˈaq1in midˈɑnim mˌoq1assˈere vˈɑq1eʔˈi kˈist
 017 | اَگَرْ گِلایِ کُنیمْ یا مُرِدِ اِنْتِقادْ قَرارْ می‌گیریمْ یا تَمَسْخُرْ می‌شَویمْ  | ˌaɡˈar ɡelˈɑjeː kˈonim jɑː morˈede ˌenteq1ˈɑd q1arˈɑr miɡˈirim jɑː tamˈasxor miʃˈavim
 018 | تَنْها یِکْ نَفَرْ اَسْتْ کِ می‌تَوانیمْ فِهْرِسْتِ گِلایِ‌هایِ مانْ را بَرایَشْ بَرْمَلا کُنیمْ  | tˈanhɑ jˈek nˈafar ˈast kˈeː mitˈavɑnˌim fehrˈeste ɡelˈɑjeːhɑjˈe mˈɑn rɑ barˈɑjaʃ barmˈalɑ kˈonim
 019 | کَسی کِ می‌تَوانَدْ  | kˈasi kˈeː mitavˈɑnad
 020 | دَرْیافْتِ کُنَنْدِ‌یِ تَمامِ خَشَمْهایِ اَنْباشْتِ شُدِ ما  | darjˈɑfte konˈandeːjˈe tamˈɑme xˌaʃamhˈɑje anbˈɑʃteː ʃˈodeː mˈɑ
 021 | اَزْ بی‌عِدالَتی‌ها  | az biˌedɑlˈatihˈɑ
 022 | وَ کاسْتی‌هایِ زِنْدِگیِمانْ باشَدْ  | vˈa kˈɑstihɑjˈe zˈendeɡˌijemˌɑn bˈɑʃad
